ident;noi;wpela16;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
14001375;01;855.70884903;845.5;444444111111;0;43;1849;0;0;6;5.8452991453;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001378;03;714.87566456;1156.875;144111444444;0;25;625;2;0;8;4;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14001389;02;581.11455164;1931;114111111111;1;41;1681;1;0;1;8.655042735;;0;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14001390;01;285.45253594;1568.25;444444444444;1;57;3249;3;0;12;0;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
14001393;01;543.34097702;3271.5;141144411111;0;59;3481;1;0;4;8;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14001401;02;561.86527574;534.75;444444444444;1;53;2809;2;1;12;0.2316239316;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001419;02;431.21448217;1593;441111111114;1;59;3481;1;0;3;5.8333333333;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001427;01;712.09599121;715.5;444444441144;1;40;1600;1;0;10;0.9726495726;1;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14001428;01;432.8841533;791.75;441111111144;0;61;3721;2;0;4;8;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14001430;02;504.24574959;1113.8181818;544444444444;1;61;3721;7;0;11;0;0;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001443;02;793.9304347;558.75;444411111111;1;43;1849;1;0;4;8;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001451;02;546.23480336;1028.3333333;444444444777;1;32;1024;2;0;9;0;0;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14001453;03;397.00107557;1492.6363636;144444444444;1;60;3600;2;1;11;0.0487179487;0;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001454;01;533.71823848;2722.6666667;222222222444;1;26;676;2;0;3;0.888034188;0;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14001461;01;1194.9227288;3453;441111111111;0;55;3025;0;1;2;10;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001481;02;429.31874762;772.5;444411111111;1;32;1024;1;0;4;8;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14001482;01;750.89065218;1505.5;444411111111;1;45;2025;3;0;4;7.7752136752;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14001486;01;1806.3451199;1255;411111111111;1;48;2304;0;0;1;11;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001496;01;347.50932122;497.375;229944444444;0;51;2601;1;1;8;3.0658119658;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001507;02;434.3790144;738.33333333;111111111444;1;49;2401;2;0;3;9;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14001511;02;711.42547264;706;444411111111;1;52;2704;0;0;4;7.6803418803;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001512;01;598.1016036;1314.2;141411111444;1;48;2304;1;1;5;7;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001515;02;1261.2498118;923;144444444114;1;33;1089;1;0;9;1.5389499389;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
14001524;01;466.39949777;1111.0833333;444444444444;0;61;3721;2;0;12;0.0726495726;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001528;01;554.66089304;586;411111111111;0;51;2601;0;0;1;5.6234432234;0;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001529;03;429.15756101;930.2;441144444444;0;45;2025;2;0;10;2;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001532;01;929.02277041;518.36363636;144444444444;1;28;784;0;0;11;1;0;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001532;02;929.02277041;886;111444111144;1;31;961;0;0;5;7;;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001536;02;1124.2790936;2034.3333333;444444444444;1;48;2304;1;0;12;0;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001539;01;467.12548215;735;411111111111;0;35;1225;0;0;1;11;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14001550;02;839.62383311;1098;444111111111;1;25;625;1;0;3;9;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14001553;01;737.86324799;505.57142857;994444444111;1;40;1600;2;0;7;2.1427350427;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001611;02;351.11309976;912.36363636;444444414444;1;28;784;1;0;11;1;0;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14001612;02;260.25121606;899;111144111111;1;42;1764;1;1;2;5.9625885226;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001621;01;550.46005925;455.27272727;144444444444;0;57;3249;14;0;11;1;1;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001626;02;330.74045481;915.5;444444444444;1;54;2916;4;1;12;0;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001629;01;719.0266733;619.22222222;444114414444;0;30;900;1;0;9;1.905982906;1;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
14001633;01;736.86608387;3545;411111111111;1;56;3136;0;0;1;10.431452991;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001634;01;451.40101508;1234.6666667;111111111444;1;41;1681;1;0;3;8.941025641;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001635;01;459.9043795;9.3333333333;444444444444;0;46;2116;3;0;12;0;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001637;02;740.49291185;32.4;944444444447;1;29;841;2;1;10;0.3452991453;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001645;01;819.75647962;921.08333333;444444444444;0;30;900;3;0;12;0;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001653;01;770.1952378;2282.6666667;444444111111;0;53;2809;0;1;6;6;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001694;01;574.94143616;395;411111111111;0;36;1296;0;0;1;8.7017094017;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001696;01;1577.794895;1425.3333333;431111114411;0;31;961;1;0;3;5.8205128205;1;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001700;02;967.92564245;714.77777778;114444144444;1;38;1444;1;0;9;1.4212454212;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14001701;02;581.15644785;1689.6666667;888888444444;1;58;3364;4;0;6;0;;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001704;01;517.32406744;745.5;111111111144;1;44;1936;2;0;2;10;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14001705;01;736.75425351;1716.5;111111114444;0;40;1600;3;1;4;8;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001711;01;500.76355674;898.91666667;444444444444;1;37;1369;2;0;12;0.6256410256;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
14001724;01;499.31539996;1057;411111111111;1;28;784;0;0;1;11;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001734;01;664.56996672;2894;111144441111;0;47;2209;1;0;4;6.8705738706;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001735;02;656.56818802;530.75;444444444444;0;28;784;2;0;12;0.9188034188;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14001767;01;760.87214608;1048.7;411444444444;1;38;1444;3;0;10;2;0;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001771;02;375.46764788;1166.2857143;144444441111;1;39;1521;2;0;7;3.4914529915;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14001786;01;728.8870743;659.5;111144111111;0;35;1225;1;0;2;10;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001798;01;804.34675484;837.77777778;444444444111;0;37;1369;1;1;9;3;;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001804;01;393.21164223;2398;114114333333;0;29;841;4;0;2;4;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001809;01;522.89917684;697.5;441111111111;0;47;2209;3;0;2;3.9946275946;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001826;01;791.52308523;1335.3333333;141111111144;1;52;2704;0;0;3;9;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001827;01;422.11352243;2209.8333333;444444444444;1;40;1600;2;0;12;0;0;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14001827;02;422.11352243;1008.0833333;444444444444;1;44;1936;2;0;12;0.3692307692;0;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;14
14001834;01;672.24113985;1053;411111111111;1;26;676;3;0;1;11;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001876;01;541.02195989;213.375;111444434444;0;36;1296;2;0;8;1.7242490842;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14001879;02;1043.262533;3421;111444444111;1;47;2209;1;0;6;5.4076923077;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001880;01;725.62722826;227.875;144411144444;1;55;3025;2;1;8;1.8339438339;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001895;02;566.66502139;1136.6;444441111111;1;52;2704;3;0;5;5.558974359;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14001899;01;552.75204115;521.09090909;944444444444;0;60;3600;6;0;11;0;0;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
14001905;01;745.6914935;296.3;444444444433;0;28;784;2;0;10;0;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14001911;02;779.94692721;778.75;444444444444;1;56;3136;2;0;12;0;0;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14001925;01;892.66397455;521.27272727;444444444414;1;31;961;3;0;11;0.5452991453;0;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001941;01;698.66513896;670.16666667;444444444444;1;39;1521;3;0;12;3.1726495726;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14001944;01;730.70923749;670.5;444411111111;1;51;2601;1;0;4;7.2743589744;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14001946;02;511.67432222;668.8;444444444411;1;58;3364;0;1;10;2;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001964;02;500.84201597;1082.75;444444444444;1;43;1849;2;0;12;0;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14001972;02;737.4241789;1147;444444466666;1;40;1600;1;0;7;4.8709401709;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14001973;02;802.4894487;2003;411111111111;1;34;1156;0;0;1;11;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
14001981;02;128.35572081;3354;411111111111;1;38;1444;0;0;1;11;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001984;02;299.48989834;4487.3;444444444411;1;61;3721;0;0;10;2;;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14001995;01;239.13715654;1620.5;444411111111;0;57;3249;0;1;4;8;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14002014;01;453.33626548;155.5;444444444444;1;60;3600;3;0;12;3.0376068376;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002022;01;638.13177873;169.5;444444444444;0;35;1225;2;0;12;0;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002032;01;417.88019261;1538.4444444;441114444444;0;45;2025;0;0;9;3;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002035;02;592.91810038;2309.3333333;222643333344;1;35;1225;2;0;3;5.1230769231;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002038;02;198.0595127;1404.7142857;444444411111;1;55;3025;1;0;7;5;;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14002046;01;165.84707912;1486;114111111111;1;35;1225;0;0;1;11;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002051;01;69.711442561;1115;444411111111;0;49;2401;1;1;4;3.2444444444;0;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002069;01;458.7498382;856.25;444444444444;1;53;2809;3;0;12;0;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14002072;02;360.59718167;971;411111111111;1;42;1764;2;0;1;11;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002078;01;663.95877585;997.83333333;444444111111;1;36;1296;1;0;6;5.7521367521;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14002078;02;663.95877585;768.83333333;444444444444;1;33;1089;1;0;12;3.4282051282;1;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14002090;01;850.00027916;711.85714286;444444411111;0;28;784;1;1;7;5;;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14002108;02;249.20244074;11023;111111111144;1;32;1024;3;0;2;10;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002122;01;497.73532432;358.5;444444441144;1;52;2704;2;1;10;0.5666666667;1;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002156;01;448.76044717;1258;144444333333;1;29;841;2;0;5;0.9846153846;0;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002156;02;448.76044717;1068.25;444411114444;1;28;784;3;0;8;3.758974359;0;1;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002157;01;757.66545498;1182;444444444444;1;54;2916;3;0;12;0.7111111111;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14002167;01;298.53040293;716;444444411111;0;45;2025;1;0;7;1.4957264957;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
14002171;02;502.44905787;3126.5;411111144411;1;57;3249;0;0;4;3.1320879121;0;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14002175;01;788.98714761;6977.5;111441111111;0;56;3136;1;0;2;10;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14002203;02;298.76798201;1483;441111111111;1;42;1764;0;1;2;10;0;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002209;03;236.61556505;1507;141111111111;0;27;729;0;0;1;11;0;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
14002210;01;810.91246946;1430.8333333;444444444444;1;33;1089;2;1;12;0;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14002214;01;823.22882409;2586.5;441111111111;0;32;1024;1;1;2;9.7564102564;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002219;01;357.46624716;1501.5;111111111144;1;37;1369;0;0;2;10;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14002223;01;622.43164822;186.2;111111144444;0;36;1296;0;0;5;7;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002231;01;651.63430819;1284.6666667;141414441411;0;38;1444;1;0;6;1.7743589744;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14002249;01;604.50011502;542;444411111111;0;53;2809;0;0;4;4.0666666667;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002256;01;505.59020259;738;114444112244;0;25;625;6;0;6;1.4710622711;0;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002256;02;505.59020259;3721.3333333;411111111144;0;30;900;8;0;3;5.005982906;0;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002264;01;223.01003416;883;411111111111;1;58;3364;0;0;1;11;;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002277;01;524.25691709;33;419997711222;0;42;1764;1;0;1;3;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002285;01;2187.797396;2040.1;444444444411;1;30;900;1;0;10;2;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
14002302;02;483.23797793;496.66666667;444111111111;1;52;2704;0;0;3;9;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002304;01;322.61579012;178;411111111111;1;48;2304;0;0;1;11;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002310;01;511.90090447;4342.7142857;224444444111;0;58;3364;1;0;7;0.2777777778;;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14002320;02;652.4392578;834.6;114411111444;1;28;784;1;0;5;7;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002322;01;926.91323418;359.41666667;444444444444;0;49;2401;6;0;12;0;1;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
14002326;01;1182.6626793;803.41666667;444444444444;1;48;2304;0;0;12;0;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
14002327;01;589.86098983;484.08333333;444444444444;0;44;1936;3;0;12;0;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14002337;02;491.19584431;549;144444444441;1;58;3364;2;0;10;1.4376068376;0;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002346;01;1189.8521235;1223;411111111111;1;43;1849;0;0;1;11;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002346;02;1189.8521235;485.45454545;144444444444;1;45;2025;2;0;11;1;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002359;01;643.39831408;959;411111111111;0;44;1936;0;0;1;11;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002369;01;672.48936472;370;444444444444;1;52;2704;2;1;12;0;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002382;02;339.93767912;317.6;444441111111;0;42;1764;1;0;5;6.2;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14002398;01;726.54948712;365.55555556;444411144444;0;54;2916;2;0;9;2.1794871795;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002402;02;195.26872581;1284.1666667;111444111444;1;37;1369;1;0;6;4.2081807082;0;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002409;01;789.09987277;2578;114777777711;1;27;729;1;0;1;4;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002416;02;860.02949701;774.58333333;444444444444;1;54;2916;3;0;12;0;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002430;01;774.52013817;860.16666667;444444444444;1;46;2116;0;0;12;0;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002433;02;534.04240419;1198.3333333;444111111111;1;53;2809;0;1;3;9;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002448;01;234.51204418;1213.5;441111111111;1;33;1089;0;0;2;10;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002460;02;315.68253689;449;444411111111;1;33;1089;0;0;4;8;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002461;02;454.26345525;1241.3333333;444444111111;1;42;1764;1;1;6;6;0;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14002468;01;433.89511955;429;444411111111;1;51;2601;1;0;4;8;;0;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002468;02;433.89511955;602.125;444444441111;1;41;1681;0;0;8;1.300952381;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002473;01;721.80664588;663.25;444444441111;1;29;841;1;0;8;4;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002477;01;840.9950062;341.41666667;444444444444;0;46;2116;2;0;12;0;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002481;01;417.96246717;1362.4166667;444444444444;0;37;1369;2;0;12;0;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
14002485;02;413.41585953;2662;143343333434;1;30;900;2;0;4;1;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14002491;01;372.68678492;1223;111111111444;1;51;2601;3;0;3;9;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002503;01;532.35895473;269.44444444;444444444111;1;61;3721;1;0;9;0.7358974359;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002503;02;532.35895473;1475.5;444411111111;1;56;3136;0;1;4;8;;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002518;01;563.31043936;278.75;444111144444;0;60;3600;1;1;8;4;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14002533;01;573.35130328;715.625;444444441111;1;31;961;1;0;8;4;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;7
14002533;02;573.35130328;296.66666667;774444444441;1;34;1156;2;0;9;1;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002534;01;265.40251253;1038.3333333;111111111444;1;44;1936;0;0;3;0.5787057387;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002541;01;749.98417578;1129.75;111144441111;1;37;1369;1;0;4;8;;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14002542;01;441.1570027;332.5;448111119999;0;60;3600;1;0;2;5;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002561;01;774.15512718;477.66666667;444444444444;0;44;1936;2;1;12;0;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14002562;01;981.34240129;1147.5714286;444444411111;1;39;1521;1;0;7;5;0;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
14002570;01;526.60398729;1932.5;441111111111;1;39;1521;0;0;2;10;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;72
14002572;01;1633.1839404;1568;411111111111;1;40;1600;0;0;1;11;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002576;01;507.16393119;375;411111111111;1;56;3136;1;0;1;11;0;1;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002585;02;656.51053035;1139.6666667;114444443111;1;27;729;1;0;6;5;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
14002600;01;634.79983609;1060.25;444444444444;1;48;2304;2;1;12;0;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002601;02;528.12066274;1278;444111111111;1;43;1849;1;1;3;8.1008547009;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002614;01;439.58621437;517;444444448888;1;45;2025;4;0;8;4.388034188;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
14002620;01;712.73862794;1100.125;111144444444;0;58;3364;2;0;8;3.5457875458;1;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002629;02;430.92563266;1339;111111111444;0;50;2500;0;1;3;9;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002630;01;263.18945264;1904.1111111;499944444444;1;53;2809;3;0;9;2.3239316239;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002644;01;839.88724438;1204;441111111444;1;39;1521;4;0;5;6.9384615385;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002644;02;839.88724438;1074.4545455;144444444444;1;29;841;0;0;11;1;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;18
14002655;01;522.02567358;1757.5555556;444444444111;1;42;1764;2;0;9;3;0;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;19
14002688;04;650.26963225;580.125;444111144444;1;34;1156;1;0;8;3.5615384615;0;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002688;05;650.26963225;314.5;441111114444;1;42;1764;1;0;6;4.8717948718;0;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14002690;01;448.19083941;815.36363636;441444444444;1;33;1089;2;0;11;0.6675213675;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
14002692;01;704.4445961;1213.1666667;444444444444;1;54;2916;2;0;12;0;0;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
14002696;01;368.62057674;1018.4166667;444444444444;0;44;1936;2;0;12;0.0932844933;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
14002702;01;576.55381705;273.5;444413333333;0;33;1089;4;0;4;0.2982905983;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
14002711;02;637.46950554;920.75;444444444444;1;53;2809;3;0;12;0;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;15
14002714;02;300.66073963;1496.8;444441111111;1;32;1024;0;0;5;7;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
14002714;05;300.66073963;926;441111111111;0;58;3364;0;0;2;10;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
14002725;01;412.86065209;807.9;444444444411;1;38;1444;1;0;10;2;;1;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
14002732;01;339.10622531;2890.9166667;444444444444;1;63;3969;3;0;12;0;;1;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
