ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;age;duree_ss_emploi;etudes_sup;bac_plusdeux;bac;cap_brevet;pas_diplome;nbmois_cho;ass;sexe;moins_30
13018173;02;640.42164896;0;1432;4.0073445861;111111111444;42;0;1;0;0;0;0;3;;1;0
13018214;01;707.50537606;0;744.33333333;0;444444444444;31;3;0;0;0;1;0;12;0;0;0
13018269;01;679.19238132;0;606.5;6;441111444411;24;0;0;1;0;0;0;6;;1;1
13018269;02;679.19238132;0;1133.25;2.8376253462;777774444111;23;1;0;0;1;0;0;4;;0;1
13018296;01;363.76562829;1;483.3;0;889994448882;61;1;0;0;0;1;0;3;;1;0
13018310;01;575.79801233;0;496.00416667;0;444444444444;44;2;0;0;1;0;0;12;;1;0
13018312;03;470.98051342;1;434;0;334444443334;26;2;0;0;0;1;0;7;0;1;1
13018325;01;1120.8408179;0;1392.3333333;5.639941849;444444111111;27;0;0;0;0;1;0;6;0;1;1
13018345;01;550.8382019;0;2652.1666667;0;444444444444;45;2;0;1;0;0;0;12;0;0;0
13018345;02;550.8382019;0;289.98;7;111111144444;50;0;1;0;0;0;0;5;;1;0
13018367;01;523.27552792;0;2921;11;111111111114;47;0;0;0;0;1;0;1;;0;0
13018399;01;535.0696058;1;1418.4166667;0;444444444444;39;2;0;0;0;0;1;12;0;1;0
13018450;01;935.49187921;0;6403.5;2;222222224411;45;0;0;0;1;0;0;2;;0;0
13018476;01;738.13747213;0;1261.6363636;0;944444444444;56;3;0;0;0;1;0;11;;1;0
13018497;01;656.397446;0;500.23888889;2.8944639723;444444444111;27;0;1;0;0;0;0;9;;0;1
13018533;01;949.07776046;0;1039.8181818;1;144444444444;48;1;0;1;0;0;0;11;0;0;0
13018543;01;773.71169504;0;691.5;3.3000850764;111111114433;47;2;0;0;0;1;0;2;;0;0
13018561;01;456.02802814;0;452.3375;0.4435135215;444444444444;28;1;0;0;0;0;1;12;;0;1
13018634;01;705.84211479;0;496.00416667;0;444444444444;53;2;0;1;0;0;0;12;;1;0
13018640;01;2907.3431465;0;2159.75;0;444444444444;36;2;0;0;0;1;0;12;;1;0
13018652;01;969.26851157;0;1217.25;4;111144444444;30;0;0;0;1;0;0;8;;1;0
13018654;01;908.95465639;0;1026.3333333;0;444444444444;42;2;0;0;0;0;1;12;;0;0
13018712;02;1011.8935536;0;1136.4;7;111111144444;34;0;0;0;0;1;0;5;;1;0
13018716;01;747.53720989;0;51.090909091;0.2669693042;444441444444;56;1;0;0;0;0;1;11;;0;0
13018728;01;692.73478809;0;1346.75;0;444444444444;48;2;0;0;0;1;0;12;;1;0
13018749;01;745.55908251;0;496.00416667;0;444444444444;31;3;0;0;1;0;0;12;;0;0
13018785;02;743.14643078;0;554;0;444444447777;20;3;0;0;0;1;0;8;0;0;1
13018813;01;744.87060229;0;310.465;2;444441444441;50;1;0;0;0;0;1;10;;1;0
13018842;01;466.27004149;0;425.75416667;0.7147887822;444444444444;39;2;0;0;1;0;0;12;1;1;0
13018855;01;347.86923254;0;484.5875;0.1153996347;444444444444;49;3;0;1;0;0;0;12;;1;0
13018899;01;441.56054671;1;446.53888889;2;944444444411;58;0;0;0;0;1;0;9;;1;0
13018908;01;1198.5577202;0;482.82272727;0.5330774171;144444444444;50;2;0;0;0;0;1;11;;0;0
13018930;01;624.78840615;0;533;3;224442224111;25;0;0;0;1;0;0;4;;1;1
13018941;01;761.03055033;0;367.125;1.8834253816;444444441111;48;1;1;0;0;0;0;8;0;1;0
13018941;02;761.03055033;0;748.25;0;444444444444;35;2;0;0;0;1;0;12;;0;0
13018974;01;527.83860274;1;1205.5;0.006126761;422244444111;27;1;0;0;1;0;0;6;;1;1
13018981;01;781.931171;0;1013.8333333;0.8637748778;444444444444;47;2;0;0;0;1;0;12;;0;0
13019004;01;728.63218504;1;969.2;2;441144444444;38;3;0;0;0;1;0;10;;1;0
13019059;01;570.25246044;0;500.23888889;0;448884444444;51;8;0;0;0;0;1;9;;1;0
13019060;01;508.15193177;1;697.66666667;6;444444111111;22;2;0;0;1;0;0;6;;0;1
13019071;01;932.80734075;0;533.375;3.8977518413;111144444444;43;0;0;0;1;0;0;8;;0;0
13019078;01;418.04980065;0;1025.2857143;0.2996453628;444414441111;41;1;0;0;1;0;0;7;0;0;0
13019110;01;437.71855683;1;496.00416667;0;444444444444;59;2;0;0;0;1;0;12;;1;0
13019119;01;774.23683993;0;2208;11;111111111114;31;0;1;0;0;0;0;1;;1;0
13019182;01;578.82564429;0;883;6;444444111111;52;1;0;0;0;0;1;6;;1;0
13019195;01;386.27919598;0;508.70833333;0;444777999444;61;12;0;0;0;0;1;6;;0;0
13019217;01;537.07046998;1;496.00416667;0;444444444444;57;4;0;0;0;1;0;12;;1;0
13019218;01;660.48055453;1;496.00416667;0;444444444444;22;1;0;0;1;0;0;12;;0;1
13019250;01;584.93433759;0;1385.6666667;9;111111111444;28;0;0;0;0;1;0;3;;0;1
13019255;02;661.22923775;0;936.44444444;3;411144444444;38;2;0;0;0;1;0;9;;1;0
13019258;01;663.95372218;0;1679.3333333;2.717919755;443334444111;33;1;0;0;0;1;0;6;;1;0
13019304;01;805.24270099;1;496.00416667;0;444444444444;37;5;0;0;0;0;1;12;1;0;0
13019383;01;492.47290429;0;971.25;1.4318904782;111444144444;44;2;1;0;0;0;0;8;;0;0
13019385;02;756.70978486;0;773.75;4;411114444444;24;2;0;0;0;0;0;8;;1;1
13019429;01;606.87569899;0;856.42857143;5;111114444444;42;2;1;0;0;0;0;7;;1;0
13019429;02;606.87569899;0;477.2;0.2273545042;111444441111;36;1;0;0;0;1;0;5;;0;0
13019433;01;904.5308641;0;1169.375;1;133344444444;50;2;0;0;0;1;0;8;;0;0
13019455;02;931.57155364;1;1091.4166667;0.3263915042;444444444444;33;2;0;0;0;1;0;12;0;1;0
13019456;01;740.33775956;0;458.44444444;3;114144444444;37;1;0;0;1;0;0;9;;0;0
13019456;02;740.33775956;0;1727.125;4;444444411114;36;2;0;0;1;0;0;8;;1;0
13019465;01;516.496543;0;34.666666667;0.3143348259;444444444444;32;2;0;0;0;0;1;12;;0;0
13019507;02;328.4387055;1;1113.2;7;111111144444;51;0;0;0;1;0;0;5;;0;0
13019508;01;695.85530892;1;499.22222222;3.4456264068;666444444444;29;1;0;0;0;1;0;9;;0;1
13019513;01;822.795818;0;496.00416667;0;444444444444;37;6;0;0;1;0;0;12;1;0;0
13019528;01;625.01976171;0;477.8375;0.1808501738;444444444444;43;2;0;0;0;1;0;12;;1;0
13019554;01;501.38525405;1;1579.5833333;0;444444444444;53;3;0;0;0;1;0;12;0;0;0
13019561;01;772.63186534;1;450.215;1.295231721;444444411444;22;1;0;0;0;0;1;10;;0;1
13019581;02;196.16682733;1;496.00416667;0;444444444444;50;3;0;0;0;1;0;12;1;0;0
13019588;02;324.64649594;1;2361.25;4;444444441111;52;1;0;1;0;0;0;8;;0;0
13019597;01;539.00257002;0;414.75416667;0.8215765039;444444444444;59;2;0;0;0;0;1;12;;1;0
13019599;01;665.96961383;1;496.00416667;0;444444444444;45;2;0;0;0;1;0;12;;0;0
13019615;01;410.4245568;1;434.97;2;114444444444;44;3;0;0;0;0;1;10;;1;0
13019624;08;634.8415036;1;198.57142857;5;444444411111;35;1;0;0;0;1;0;7;0;1;0
13019680;01;926.46204958;0;1157;0;444444446666;39;2;0;1;0;0;0;8;0;0;0
13019681;01;429.5759896;1;496.00416667;0;444444444444;38;5;0;0;0;1;0;12;;1;0
13019693;01;711.04868732;0;883;8;111111114444;24;0;0;1;0;0;0;4;;0;1
13019797;01;513.28498436;1;1292;2.893602781;444444111111;33;1;1;0;0;0;0;6;0;0;0
13019818;02;457.14662048;1;483.3;0;999999999444;60;2;0;0;0;0;1;3;;1;0
13019955;01;487.50727125;0;362.475;8;111111444411;57;0;0;0;0;1;0;4;;1;0
13020005;01;558.19103621;0;496.00416667;0;444444444444;54;4;1;0;0;0;0;12;;0;0
13020030;01;822.86728485;0;156.77575758;0;444444444448;36;7;0;0;0;1;0;11;;1;0
13020066;01;1079.6772251;0;496.00416667;0;444444444444;49;5;0;0;0;1;0;12;1;1;0
13020114;01;518.40778309;1;496.00416667;0;444444444444;56;14;0;0;0;0;1;12;;0;0
13020150;01;566.09282323;0;845.08333333;2.4974547812;444444444444;31;2;0;0;1;0;0;12;0;1;0
13020151;01;570.30125056;1;500.23888889;0;444444499944;60;7;0;0;0;1;0;9;;1;0
13020152;01;539.03796495;0;1984;11;111111111114;36;0;0;0;0;1;0;1;;1;0
13020190;01;657.17982216;0;496.00416667;0;444444444444;57;8;0;0;0;0;1;12;1;1;0
13020222;02;500.81924416;0;369.33333333;4.7115776235;444444111111;55;1;0;0;0;0;1;6;;1;0
13020263;01;786.82765953;0;541.09545455;1;444444144444;48;1;0;0;0;1;0;11;;1;0
13020270;02;404.43492063;1;414.25714286;5;141111444444;57;2;0;0;1;0;0;7;;1;0
13020279;01;1138.4001644;0;494.50416667;0.0155014435;444444444444;45;4;0;0;1;0;0;12;1;0;0
13020290;01;815.28035317;0;1305;6;111111434444;36;2;0;0;0;1;0;5;;0;0
13020313;01;692.17844709;0;436.03571429;5;444444411111;57;1;0;0;0;1;0;7;;0;0
13020320;01;475.17690973;0;674.66666667;9;111111111444;47;0;0;0;0;1;0;3;;0;0
13020341;01;1082.5996134;0;467.5875;0.2876378955;444444444444;31;5;0;0;1;0;0;12;;0;0
13020346;01;742.08846952;1;438.14285714;4;444444711114;26;3;0;0;0;1;0;7;;1;1
13020378;01;380.30504261;1;859.16666667;0;444444444444;57;3;0;0;0;0;1;12;0;0;0
13020393;02;327.53097905;1;2961.6666667;2;222222211444;35;0;0;0;1;0;0;3;;1;0
13020400;02;335.84216348;1;482;3;333311144444;31;1;0;0;1;0;0;5;;1;0
13020457;01;578.16128564;1;381.53125;3;444444441119;43;5;0;0;0;0;1;8;;1;0
13020501;01;736.48250126;0;46.445;1.8403658164;444444444411;58;1;0;0;0;0;1;10;;0;0
13020515;02;515.07414957;0;411.16666667;5.2093461971;444444111111;38;1;0;0;0;0;1;6;0;1;0
13020527;04;826.64106494;1;418.91363636;1;144444444444;26;3;0;0;1;0;0;11;;0;1
13020565;01;168.148873;0;572.16666667;6;444414411111;36;1;0;0;1;0;0;6;;0;0
13020606;01;424.88390982;0;483.3;6.5881134746;111111111444;50;0;0;0;0;1;0;3;;0;0
13020633;01;657.90855323;0;409.28636364;1;444444444441;48;0;0;0;0;0;1;11;;0;0
13020652;01;456.34796713;0;2356.5;0.4539708445;111444441114;41;2;0;0;0;1;0;6;;1;0
13020680;04;319.15525107;1;472.09545455;0.632114417;144444444444;53;4;0;0;0;1;0;11;1;1;0
13020690;02;549.49144362;1;362.475;4;111144444444;23;0;0;1;0;0;0;8;;1;1
13020699;01;1757.2114803;0;446.24285714;2.5741008073;111114444444;25;3;0;0;0;0;1;7;;0;1
13020707;02;260.19575281;1;496.00416667;0;444444444444;49;3;0;0;0;0;1;12;;0;0
13020712;01;193.74913936;1;1429.1666667;0;444444444444;45;2;1;0;0;0;0;12;;0;0
13020713;01;1011.9546824;0;879.85714286;5;444411111444;33;1;0;0;0;1;0;7;0;1;0
13020713;02;1011.9546824;0;789;1;144499994444;27;2;0;0;1;0;0;7;0;0;1
13020756;01;930.914333;0;497.15909091;1;444444444441;43;1;0;0;0;0;1;11;1;1;0
13020758;02;488.74796767;1;3854;10;421111111111;27;0;0;0;0;1;0;1;;1;1
13020869;01;1067.6495406;0;1738.5;1.1388393802;111144444444;49;0;1;0;0;0;0;8;0;1;0
13020915;01;493.47101694;0;441.94375;2;444411334444;56;3;0;0;0;0;1;8;;0;0
13020934;01;483.09543313;0;317.965;2;414441444444;44;2;0;0;0;0;1;10;;1;0
13020937;01;1221.0749999;0;498.545;2;444444444411;32;1;0;1;0;0;0;10;;1;0
13021012;01;364.92607545;1;1070;5;111114444444;45;0;0;0;1;0;0;7;;1;0
13021045;05;490.11977045;1;1105.8181818;1;444444444441;37;2;0;0;1;0;0;11;0;1;0
13021051;01;792.38290931;0;1250.8333333;2.3252165204;444444777777;22;2;0;0;0;1;0;6;0;0;1
13021057;03;752.10940271;0;942.25;0;444444444444;42;2;0;0;0;0;1;12;0;1;0
13021071;01;643.24707442;1;360.0037037;2.8074836506;411144444444;36;2;0;1;0;0;0;9;;1;0
13021095;01;1360.1828784;0;580.25;3;444499911166;24;3;0;0;0;1;0;4;0;0;1
13021108;01;983.56427796;0;524.42857143;5;444444411111;28;1;0;0;1;0;0;7;;1;1
13021244;01;925.4830912;1;847.16666667;6;444444111111;27;1;0;0;0;1;0;6;0;1;1
13021269;01;459.53602664;0;761.875;4.0071231369;444477794444;32;2;0;0;1;0;0;8;;0;0
13021269;02;459.53602664;0;530.66666667;9;111111141144;36;3;0;0;0;1;0;3;;1;0
13021295;01;656.87744149;0;496.00416667;0;444444444444;60;17;0;0;0;0;1;12;1;0;0
13021336;01;888.58202538;0;599.57142857;5;111444444411;32;2;0;0;0;1;0;7;;0;0
13021346;02;382.39342819;0;521.4125;0.2480230955;444477777711;53;1;0;0;0;1;0;4;;1;0
13021358;03;329.08576379;1;1994.3333333;3;444444444111;60;1;0;0;0;1;0;9;;1;0
13021372;01;594.77396781;0;496.00416667;0;444444444444;50;4;0;0;0;1;0;12;;1;0
13021379;01;387.15552015;1;645.6;0.7638766865;441344444444;27;2;0;0;0;1;0;10;;0;1
13021398;01;907.25823682;0;1625.8;1;441777777444;29;2;0;1;0;0;0;5;;0;1
13021422;01;594.63215195;0;497.15909091;0;944444444444;58;3;0;0;0;1;0;11;1;1;0
13021433;01;1080.2959782;0;496.00416667;0;444444444444;59;5;0;0;0;0;1;12;;1;0
13021439;01;568.87407059;1;498.545;0;244444442444;46;8;0;0;0;0;1;10;;0;0
13021441;02;720.46447939;0;1968;11;111111111114;22;0;0;1;0;0;0;1;;0;1
13021513;01;754.59395767;0;729.625;0.4428245684;114444444466;30;4;0;0;0;0;1;8;0;1;0
13021530;01;339.33299275;0;643.16428571;2;888114444444;56;1;0;0;0;1;0;7;;1;0
13021549;01;686.05051029;0;1259.3333333;7;111111144433;37;3;0;0;1;0;0;3;;1;0
13021549;02;686.05051029;0;822.66666667;0.2773035998;411377744444;28;2;1;0;0;0;0;6;;0;1
13021591;01;391.44467139;0;693.88888889;3;444444444111;38;1;0;0;0;1;0;9;;0;0
13021617;01;583.20523678;0;466.42083333;0.2988333824;444444444444;35;3;0;0;0;1;0;12;;1;0
13021653;01;709.81943726;0;518.625;3;441114444443;51;1;0;0;1;0;0;8;0;0;0
13021679;01;253.31287086;0;1005;5.33072496;111111111144;27;0;0;0;1;0;0;2;;0;1
13021679;02;253.31287086;0;1037.8333333;6;111111444444;23;0;0;0;1;0;0;6;;1;1
13021694;02;489.86506149;1;421.15909091;0.7053156779;441444444444;42;3;0;0;0;0;1;11;;1;0
13021696;01;330.20013616;0;1625;6;444444111111;38;0;0;1;0;0;0;6;;0;0
13021696;02;330.20013616;0;1411.75;4;444444441111;44;1;0;0;0;1;0;8;0;1;0
13021744;01;544.38672335;0;496.00416667;0;444444444444;47;3;0;0;0;1;0;12;;1;0
13021772;01;686.08001967;1;483.3;6;114444111144;39;1;0;0;0;1;0;6;;0;0
13021786;01;478.77949136;0;902.75;2.3002419726;444444444444;39;2;0;0;0;1;0;12;;0;0
13021791;01;670.3661658;0;2793;0.1610427738;444443333333;33;2;0;1;0;0;0;5;0;1;0
13021818;01;4183.4877837;0;2680.5;10;111111111144;36;2;0;0;1;0;0;2;;1;0
13021820;01;959.97534166;0;394.88125;2.3734432335;411114444444;40;2;0;0;0;1;0;8;;0;0
13021850;01;444.0725933;0;496.00416667;0;444444444444;60;8;0;0;0;1;0;12;;0;0
13021863;01;735.61494612;0;434.97;2;114444444444;37;0;0;0;0;1;0;10;;0;0
13021907;01;189.95360385;0;1151;1;144488899999;45;2;1;0;0;0;0;3;;0;0
13021924;01;412.72031507;1;1759;6;888111111444;49;1;0;0;0;0;1;3;;1;0
13021928;01;534.69946046;1;496.00416667;0;444444444444;58;5;0;0;0;1;0;12;;1;0
13021938;01;692.06961282;0;887.83333333;6;444444111111;40;1;0;0;0;1;0;6;;1;0
13021966;01;1066.638936;0;1181.6363636;1;444444444144;33;1;0;0;0;1;0;11;0;1;0
13021975;02;1330.2638943;1;348.52272727;1.3710165558;444444443444;27;2;0;0;0;0;1;11;;1;1
13021987;01;628.12076201;0;242.2;4.404132328;221111444414;29;2;1;0;0;0;0;5;;1;1
13021996;02;624.57641955;0;1272.9;2;444444444411;33;1;0;0;1;0;0;10;0;1;0
13022002;01;680.54234944;0;362.475;4;411114444444;21;2;0;0;0;1;0;8;;1;1
13022011;02;528.26049667;1;1031.8333333;1.3389310283;111111444444;42;0;0;0;0;0;1;6;;0;0
13022019;01;1098.9407651;0;1523.75;0.7767945561;133344444444;25;2;0;0;1;0;0;8;;0;1
13022033;01;552.09266143;1;941.66666667;0;444444444444;31;2;0;0;0;1;0;12;;1;0
13022051;01;967.32477868;1;500.23888889;1.9264849468;444444444111;58;1;0;0;0;1;0;9;;1;0
13022053;02;729.92670447;1;485.22222222;2.8781013375;114144444444;36;2;0;0;0;1;0;9;;1;0
13022054;01;424.27127368;1;54.920833333;4.4661381019;444444444444;46;3;0;0;1;0;0;12;;1;0
13022073;02;647.1293952;1;164.58333333;0;444444444444;54;2;0;0;0;0;1;12;;0;0
13022147;01;1067.9211502;0;496.00416667;0;444444444444;57;2;0;0;1;0;0;12;;1;0
13022193;01;761.09918017;0;929.25;3.8478027457;444444441111;26;1;1;0;0;0;0;8;;1;1
13022202;01;1072.3364512;0;496.00416667;0;444444444444;46;4;0;0;0;0;1;12;;1;0
13022229;03;459.62375228;0;491.66666667;3.8917235022;444411411141;22;1;0;1;0;0;0;6;;0;1
13022277;01;618.81843795;0;682.33333333;0;444444444444;30;2;0;0;0;1;0;12;0;0;0
13022343;01;685.67507966;0;761;9;111111111444;41;0;0;0;1;0;0;3;;1;0
13022396;01;621.48851651;0;449.58333333;1.587175573;444444444444;41;2;0;0;0;0;1;12;0;1;0
13022397;01;415.36007049;0;6220;3.6428392154;143111333333;28;3;0;0;0;1;0;1;;1;1
13022410;01;500.49258645;1;496.00416667;0;444444444444;60;5;0;0;0;1;0;12;;1;0
13022413;01;760.86159801;0;615.875;3.6480063632;444444111144;31;1;1;0;0;0;0;8;0;1;0
13022444;01;636.91621541;1;483.15909091;0.1283175043;644444444444;26;2;0;0;0;1;0;11;;0;1
13022459;01;484.02590181;0;241.65;2;888888884411;52;1;0;0;0;1;0;2;;1;0
13022463;01;589.63718443;1;496.00416667;0;444444444444;48;7;0;0;1;0;0;12;;1;0
13022475;01;576.01191844;0;1377.3333333;6;111111444444;31;2;0;0;0;1;0;6;;1;0
13022531;01;367.11938656;1;483.3;5.8676654352;111111444444;49;2;0;0;0;0;1;6;;1;0
13022554;01;731.39371564;0;1436.125;4;111144444444;53;0;0;0;1;0;0;8;;1;0
13022571;02;690.3251379;0;483.3;0;333444444444;22;3;0;0;0;1;0;9;;0;1
13022580;01;750.9442443;0;662.2;0.7337349909;444444444411;27;1;1;0;0;0;0;10;;1;1
13022582;01;329.41153516;1;1175.75;8;111111114444;22;0;0;0;1;0;0;4;;1;1
13022587;01;468.72761254;0;870.8;7;111111144444;50;0;0;0;0;0;1;5;;1;0
13022600;01;511.11997893;0;1929.8888889;3;144444444411;43;0;1;0;0;0;0;9;0;1;0
13022610;02;677.2885022;1;791.66666667;6;444444111111;49;1;0;0;0;0;1;6;0;1;0
13022618;01;400.30863195;1;1147.6666667;2.8229850941;444444888444;33;5;0;0;0;0;1;9;;1;0
13022645;01;570.43320911;0;528.64090909;0.1153996347;144444444444;39;2;0;0;0;1;0;11;;0;0
13022696;02;349.42862472;1;560;8;111114111444;56;0;0;0;0;1;0;4;;1;0
13022700;01;510.58257513;0;1029.6666667;0.6923978083;444444444444;42;2;0;0;0;1;0;12;;0;0
13022700;02;510.58257513;0;141.75416667;3.5825558241;444444444444;58;1;0;1;0;0;0;12;;1;0
13022728;01;678.63116141;0;494.8375;0.0120566783;444444444444;53;2;0;1;0;0;0;12;;0;0
13022731;01;621.32178076;0;497.15909091;0;944444444444;43;5;0;0;1;0;0;11;1;1;0
13022754;01;649.21653745;0;500.23888889;1.7189378425;444444444111;32;2;0;0;0;0;1;9;;1;0
13022779;01;622.06642573;0;496.00416667;0;444444444444;56;2;0;0;0;0;1;12;;0;0
13022779;02;622.06642573;0;483.3;9;111111111444;56;3;0;0;0;1;0;3;;1;0
13022788;01;645.15772949;0;496.00416667;0;444444444444;45;3;0;0;0;1;0;12;;0;0
13022838;02;444.09680027;1;483.3;0;222222222444;55;0;0;0;0;0;1;3;;0;0
13022839;02;559.5075691;1;1022.375;4;444444441111;27;1;0;0;1;0;0;8;;1;1
13022858;01;487.20084597;0;501.1;0;444444444488;40;4;0;0;0;0;1;10;0;0;0
13022858;02;487.20084597;0;1131.4166667;0;444444444444;40;1;0;0;0;0;1;12;0;1;0
13022872;01;478.73105697;0;1310.8333333;0.1420965651;444444444444;39;2;0;1;0;0;0;12;;1;0
13022910;01;544.79255426;0;1122.5;0.6743127909;444444444444;44;2;0;0;1;0;0;12;;1;0
13022954;01;578.73544889;0;529.82272727;0.1042041478;144444444444;59;3;0;0;0;0;1;11;;0;0
13023018;01;1575.0716407;0;522.71428571;0;444444488888;54;4;0;0;0;0;1;7;0;1;0
13023029;01;554.61256785;0;939.14285714;4.1543868499;444414144111;47;1;0;0;0;0;1;7;;1;0
13023036;01;1045.3552043;1;434.97;2;114444444444;44;2;0;0;0;1;0;10;;1;0
13023072;01;635.17808986;0;497.15909091;0;944444444444;40;2;0;0;0;0;1;11;1;1;0
13023074;01;699.53635249;0;558.75;4;444444441111;47;1;0;0;0;1;0;8;0;0;0
13023098;01;796.23533591;0;287.5;3.267261385;111111111144;40;0;0;0;0;0;1;2;;0;0
13023151;01;417.96883165;1;460.05625;1.2740710204;111144444444;54;2;1;0;0;0;0;8;;0;0
13023174;01;578.10358941;0;277.5;4.6685180583;444444444444;19;0;0;0;0;1;0;12;;0;1
13023174;02;578.10358941;0;469.875;3.9804754174;111144444444;21;2;0;1;0;0;0;8;;1;1
13023255;01;1347.5624414;0;1165.35;0.3685898781;143333333333;28;4;1;0;0;0;0;1;;0;1
13023268;01;478.78823585;0;470.77777778;1.861895599;444444444111;40;0;1;0;0;0;0;9;;0;0
13023320;01;492.49378587;0;1769;0;444444444444;60;2;0;0;1;0;0;12;0;0;0
13023320;02;492.49378587;0;3527.5;0;444444444444;62;3;0;0;1;0;0;12;0;1;0
13023334;01;834.95900699;0;1433.25;0;444444444444;61;2;0;1;0;0;0;12;0;0;0
13023337;01;696.32233744;0;455;4;441114444221;33;0;1;0;0;0;0;6;;1;0
13023339;01;725.91273084;0;566.475;0.5210207388;114444448889;52;6;1;0;0;0;0;6;;1;0
13023364;02;430.13797928;0;496.00416667;0;444444444444;57;2;0;0;0;0;1;12;;0;0
13023371;01;670.50051713;0;496.00416667;0;444444444444;54;8;0;0;1;0;0;12;;0;0
13023400;06;291.83467841;0;1081;6;114441111444;28;1;0;0;0;0;1;6;;1;1
13023437;01;439.79613474;0;125.875;3.9037801804;444444333333;39;8;0;0;0;1;0;6;;0;0
13023438;01;283.87005319;0;445.61363636;0.478822365;441444444444;43;2;0;0;0;0;1;11;;0;0
13023464;01;795.03427138;0;289.98;7;111111144444;42;5;0;0;0;1;0;5;;1;0
13023491;02;1596.7415654;0;434.97;2;114444444444;34;0;0;0;0;0;0;10;;0;0
13023517;01;1391.2412722;0;1764.5714286;5;444444411111;28;1;0;0;0;0;1;7;0;1;1
13023531;01;455.72943074;1;1025.8;7;111411114444;46;0;0;0;0;1;0;5;;0;0
13023558;01;781.54352009;0;1773;7;111111144444;37;0;0;0;0;1;0;5;;1;0
13023581;01;567.3495518;0;4737.5;0;224444444444;47;2;1;0;0;0;0;10;;1;0
13023581;02;567.3495518;0;483.3;0;222222222244;46;0;0;1;0;0;0;2;;0;0
13023595;01;797.36276971;0;1506.4285714;2.4492280682;444447111144;35;1;0;0;1;0;0;7;;0;0
13023602;01;598.3997052;0;434.97;2;114444444444;30;2;0;1;0;0;0;10;;1;0
13023610;01;300.52211121;1;429.3;4;414444144114;42;0;0;0;1;0;0;8;;0;0
13023648;01;1109.1779121;0;476.64090909;0.5968055736;144444444444;48;3;0;0;0;1;0;11;;0;0
13023649;01;696.57899558;0;479.83333333;0;444444444444;41;4;0;0;0;0;1;12;0;0;0
13023649;02;696.57899558;0;789.42857143;5;444444411111;39;1;0;0;0;0;1;7;0;1;0
13023674;01;1055.5385457;0;2386.4166667;0;444444444444;52;2;0;0;0;1;0;12;0;1;0
13023674;02;1055.5385457;0;1298.5833333;0;444444444444;47;2;0;0;0;1;0;12;0;0;0
13023684;01;771.83985608;0;1470.2;2;444444444411;47;0;0;0;0;1;0;10;0;1;0
13023704;02;778.4621994;1;1180.1666667;1.9994401529;111144114444;46;0;0;0;0;1;0;6;;1;0
13023726;01;532.22549414;0;425;11;111111111114;53;0;0;0;0;1;0;1;;1;0
13023747;01;377.37569029;1;508.70833333;0;444444777777;38;0;0;0;0;0;1;6;;0;0
13023756;01;396.76244148;1;826.85714286;2.8212627115;444111114444;41;2;0;0;0;1;0;7;;0;0
13023795;01;620.35115417;0;520.91666667;0;444444444444;54;2;0;0;0;0;1;12;0;0;0
13023796;02;759.61215756;1;322.2;3;411444444441;28;3;0;0;0;1;0;9;;1;1
13023816;01;634.29962186;0;483.3;0;333444444444;49;3;0;0;0;1;0;9;;0;0
13023832;01;446.63927744;0;395.42727273;1;144444444444;50;1;0;1;0;0;0;11;;0;0
13023868;02;671.76337105;1;690.33333333;3;111444444444;39;0;0;0;0;1;0;9;0;1;0
13023901;02;444.05595001;1;1034.3333333;6;114441111444;38;1;0;0;0;0;1;6;0;1;0
13023902;01;400.61787352;0;440.0875;0.5632191127;444444444444;41;2;0;0;0;1;0;12;;1;0
13023955;02;476.01333548;1;1026.25;0;444466666699;29;4;0;0;1;0;0;4;0;0;1
13023959;01;1726.7357091;0;972.25;4;444441111444;24;0;0;0;1;0;0;8;;0;1
13023959;02;1726.7357091;0;1319;11;111111111141;21;0;0;0;1;0;0;1;;1;1
13023961;01;82.416736892;1;500.23888889;0;444444444222;52;1;0;0;0;0;1;9;1;1;0
13023979;02;1237.4033087;0;109.20416667;0;444444444444;58;7;0;0;0;1;0;12;1;1;0
13024007;01;427.88550064;0;1070;9;443111111111;32;1;0;0;0;1;0;2;0;0;0
13024037;02;203.06735187;1;282.625;4;444444441111;40;1;0;0;0;0;1;8;0;1;0
13024050;02;488.38230633;1;1013.6666667;0.2695528781;444444444111;35;1;0;0;1;0;0;9;0;0;0
13024056;01;493.01194407;0;497.15909091;1;444444444441;36;8;0;1;0;0;0;11;;0;0
13024065;01;404.26414489;1;496.00416667;0;444444444444;61;5;0;0;0;0;1;12;;0;0
13024072;01;788.74645389;0;431.6375;2.0205024317;111111114444;32;0;0;0;0;1;0;4;;1;0
13024077;01;666.28939924;1;496.00416667;0;444444444444;46;2;0;0;0;1;0;12;;1;0
13024103;02;627.45185212;1;576.85714286;3.3101979229;444444411111;28;0;0;0;1;0;0;7;0;0;1
13024156;01;546.22885316;0;1395.3333333;5.4048366231;111411144444;37;1;0;0;0;1;0;6;;0;0
13024174;01;556.71401428;0;434.97;2;114444444444;56;3;0;1;0;0;0;10;;0;0
13024186;01;798.19482269;0;498.545;0;994444444444;48;14;0;0;0;0;1;10;1;0;0
13024194;01;598.37850346;0;880.72727273;0.5658026866;444444494444;36;2;0;0;0;1;0;11;;0;0
13024251;01;883.59681552;0;653.66666667;6;111111444444;25;2;0;0;1;0;0;6;;1;1
