ALCT;ident;noi;wpela16;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
2;14012062;01;500.80871098;1;689.81818182;0;444444444447;2014;2015;60;8;1;11;1;1;0
;14012075;01;393.09195826;0;1022.25;7;442111111144;2014;2015;55;1;0;4;;0;0
;14012082;01;546.25500135;1;967.28571429;0.9299145299;666664444444;2014;2015;31;4;0;7;;0;0
;14012093;01;991.24472172;0;1180.25;3.9008547009;444111144444;2014;2015;35;2;0;8;;1;0
1;14012095;02;158.68824349;1;75;6;141111122222;2014;2015;39;1;0;1;0;0;0
;14012100;01;554.53203655;1;2569.5;2.6276923077;441111111111;2014;2015;48;1;1;2;;0;0
1;14012104;01;933.82952772;1;678.66666667;9;144411111111;2014;2015;25;1;0;3;0;1;1
;14012107;04;660.34927262;1;820.81818182;0.6777777778;444444444144;2014;2015;40;1;0;11;;0;0
;14012108;02;615.21002224;1;1071.6666667;6.3494505495;111111111444;2014;2015;30;1;0;3;;0;0
;14012109;01;985.9449723;0;999.41666667;0;444444444444;2014;2015;31;2;0;12;;1;0
;14012114;01;509.61773871;1;1343;7;111411114444;2014;2015;54;2;1;5;;1;0
1;14012118;02;485.87705754;1;468.5;1.2606837607;444444444444;2014;2015;53;3;0;12;0;0;0
2;14012129;01;532.76675996;0;560.09090909;0.0752136752;144444444444;2014;2015;50;8;0;11;1;1;0
;14012130;01;638.83206086;0;1999.75;8;444411111111;2014;2015;51;1;0;4;;0;0
1;14012141;01;673.58378212;0;959.33333333;0;444444444444;2014;2015;50;2;0;12;0;0;0
;14012141;02;673.58378212;0;513.72727273;0;944444444444;2014;2015;54;6;0;11;;1;0
1;14012145;01;609.27763733;0;1216.5;10;441111111111;2014;2015;23;1;0;2;0;0;1
;14012156;02;327.48163582;1;1061.3333333;1.8803418803;444444444444;2014;2015;39;3;0;12;;1;0
;14012164;02;509.87618252;1;453.875;4;444444441111;2014;2015;26;1;0;8;;1;1
;14012166;01;910.10310377;0;914.25;0;444444444444;2014;2015;64;8;0;12;;0;0
;14012192;01;514.29698007;0;2258.7142857;5;444444411111;2014;2015;42;1;0;7;;0;0
;14012216;01;298.84370876;1;5330.5;9.6393162393;411111411111;2014;2015;46;1;0;2;;0;0
1;14012221;02;382.0187629;1;208.16666667;3.6034188034;444444444444;2014;2015;41;1;1;12;0;0;0
1;14012223;01;140.77465157;1;1024.2;7;411111114444;2014;2015;49;2;1;5;0;0;0
;14012257;01;646.29527137;1;1095.1;2;114444444444;2014;2015;49;2;0;10;;0;0
;14012260;01;594.23135239;0;820;1.9435897436;444441133334;2014;2015;20;2;0;6;;0;1
;14012271;01;2286.0835375;0;98.9;0;994444444444;2014;2015;27;3;0;10;;1;1
;14012281;01;714.33609563;1;660;0;444444444444;2014;2015;39;2;0;12;;1;0
;14012287;01;499.17546884;0;1879;11;411111111111;2014;2015;50;1;0;1;;0;0
;14012290;01;444.28578177;1;584;7.7982905983;114441111141;2014;2015;52;3;0;4;;0;0
;14012315;01;935.62479749;0;4463;11;111111141111;2014;2015;28;1;0;1;;1;1
;14012330;02;416.89906052;1;493.57142857;5;444444411111;2014;2015;49;1;0;7;;0;0
;14012341;02;284.05766407;1;802.63636364;1.9170940171;944444444444;2014;2015;28;2;0;11;;0;1
;14012346;01;559.99218341;0;1542.375;4;144111444444;2014;2015;28;1;0;8;;1;1
;14012346;02;559.99218341;0;378.5;6;111111444444;2014;2015;28;1;0;6;;0;1
2;14012348;02;591.73054509;0;2090;0;455555555555;2014;2015;63;6;1;1;1;0;0
;14012351;02;317.21552393;1;1727;11;111411111111;2014;2015;44;1;0;1;;1;0
;14012386;01;398.31987277;1;1699.25;0;444444444444;2014;2015;45;2;0;12;;1;0
1;14012391;01;1560.1171367;0;1407.5;8;144411111114;2014;2015;22;1;0;4;0;1;1
2;14012394;01;726.34018623;0;530.83333333;0;444444444444;2014;2015;58;2;0;12;1;1;0
;14012403;01;615.02252309;1;966.5;8;444411111111;2014;2015;31;2;0;4;;0;0
1;14012408;02;715.61155394;1;659.66666667;1.2051282051;444444444444;2014;2015;53;2;0;12;0;0;0
1;14012410;01;456.76614638;1;119;9;444111111111;2014;2015;32;1;0;3;0;0;0
1;14012422;01;287.03617986;1;2851.8333333;6;444444111111;2014;2015;59;1;1;6;0;1;0
;14012423;01;760.47351125;1;1228.5;10;441111111111;2014;2015;42;1;0;2;;1;0
1;14012427;02;628.69385455;1;370.33333333;6.5794871795;444111111111;2014;2015;31;1;1;3;0;1;0
;14012445;01;353.77749056;1;1039.8571429;5;111114444444;2014;2015;44;2;1;7;;0;0
;14012452;01;775.71724006;0;855.55555556;2.9487179487;444444444111;2014;2015;34;1;0;9;;0;0
;14012455;02;376.38286193;1;2743;0;244444444444;2014;2015;35;2;0;11;;0;0
;14012463;01;1269.851596;1;1417;10;441111111111;2014;2015;31;1;0;2;;1;0
;14012465;02;224.73849664;1;24.857142857;2.9920879121;111114444444;2014;2015;46;1;0;7;;0;0
;14012478;02;576.33092813;1;289.83333333;6;444444111111;2014;2015;39;1;0;6;;1;0
;14012484;02;292.09928333;1;858.58333333;0;444444444444;2014;2015;57;5;1;12;;0;0
;14012493;01;661.72703005;0;537.90909091;1;444441444444;2014;2015;59;2;1;11;;0;0
;14012511;02;537.55082987;1;927;10;111111111441;2014;2015;38;2;0;2;;0;0
;14012512;01;605.26694732;1;3876.5;0.6623931624;441111111111;2014;2015;39;1;0;2;;0;0
;14012521;02;690.82407419;1;1159.6666667;9;444111111111;2014;2015;53;1;0;3;;1;0
1;14012524;06;153.52420157;0;6467.5;2.9531135531;111199441111;2014;2015;30;2;0;2;0;0;0
;14012524;07;153.52420157;0;1084;11;111411111111;2014;2015;34;1;0;1;;1;0
;14012525;01;486.24573589;1;1501;10;441111111111;2014;2015;28;1;0;2;;1;1
;14012533;01;459.85190441;1;791.33333333;1.6025641026;444444111111;2014;2015;60;1;1;6;;0;0
;14012548;03;1551.9107488;0;2427;11;411111111111;2014;2015;25;1;1;1;;1;1
;14012559;02;268.17733296;1;264.5;8;444411111111;2014;2015;62;1;1;4;;0;0
;14012563;01;1020.9011858;0;2308;11;411111111111;2014;2015;42;1;0;1;;1;0
;14012572;01;385.55313704;1;598;8;441111111144;2014;2015;29;2;0;4;;0;1
1;14012573;01;888.08444276;1;3493.5454545;1;444444444414;2014;2015;43;2;0;11;0;0;0
;14012576;01;489.94386554;0;519.72727273;0;744444444444;2014;2015;53;18;1;11;;0;0
1;14012588;01;631.47716696;0;786.83333333;0.1547008547;444444444444;2014;2015;37;2;0;12;0;0;0
;14012600;01;458.45207482;0;669.22222222;3;444444441114;2014;2015;33;1;0;9;;1;0
;14012617;01;693.12312798;0;517;8;444311111111;2014;2015;27;1;0;3;;0;1
;14012619;01;859.50377877;1;451.66666667;6;444444111111;2014;2015;44;1;1;6;;0;0
;14012624;01;2872.4077618;1;477.5;0;444444444444;2014;2015;60;3;1;12;;1;0
;14012644;01;722.81689656;0;635.22222222;0;444888444444;2014;2015;44;2;0;9;;0;0
1;14012658;01;426.42409037;1;421.66666667;0.2384615385;444444444444;2014;2015;57;2;1;12;0;0;0
;14012671;01;1170.2908211;0;935.6;1.588034188;444444444411;2014;2015;36;1;0;10;;1;0
;14012672;02;369.83760379;1;753;3.1341880342;444444441111;2014;2015;31;1;0;8;;0;0
;14012678;01;441.91010152;0;1171;1.8168498168;114111111111;2014;2015;37;1;0;1;;0;0
;14012678;02;441.91010152;0;1191;11;411111111111;2014;2015;36;1;0;1;;1;0
;14012681;02;430.48545583;1;49.181818182;3.5811965812;944444444444;2014;2015;44;3;1;11;;0;0
;14012692;02;346.713412;1;561;11;411111111111;2014;2015;50;1;0;1;;1;0
;14012695;01;446.65015395;1;1424.2;0.588034188;443393334441;2014;2015;36;1;0;5;;0;0
;14012696;01;909.5821986;0;768.6;2;114444444444;2014;2015;25;2;0;10;;0;1
;14012696;03;909.5821986;0;466.66666667;5.0965811966;444411111144;2014;2015;26;2;0;6;;1;1
;14012722;01;585.6885483;1;1454.5;8;411111111444;2014;2015;27;2;0;4;;0;1
1;14012724;01;552.79617916;1;4122.5;0.1914529915;441111111111;2014;2015;57;1;0;2;0;0;0
;14012734;01;561.73904759;1;499.66666667;0;444444444444;2014;2015;60;3;1;12;;0;0
;14012772;01;540.72934061;0;935.16666667;0;444444444444;2014;2015;59;2;0;12;;1;0
;14012805;01;454.44913617;0;946.4;1.6974358974;444444444411;2014;2015;26;1;0;10;;1;1
1;14012805;02;454.44913617;0;351.66666667;6.4905982906;444111111111;2014;2015;26;1;0;3;0;0;1
;14012828;01;435.19376092;0;741.5;1.5256410256;114444444444;2014;2015;38;1;1;10;;1;0
;14012828;02;435.19376092;0;1230.3333333;9;111444111111;2014;2015;30;1;0;3;;0;0
;14012832;01;893.03869218;1;674.4;7;444441111111;2014;2015;27;1;0;5;;0;1
;14012836;01;470.21451896;0;115.58333333;3.1658119658;444444444444;2014;2015;40;4;0;12;;0;0
2;14012839;01;228.01128771;0;484;0;444444444444;2014;2015;57;6;0;12;1;0;0
;14012848;02;543.28789893;1;210.5;0.0547008547;444444444444;2014;2015;50;2;1;12;;1;0
1;14012851;01;633.47138256;0;956.41666667;0;444444444444;2014;2015;29;5;0;12;0;0;1
1;14012851;02;633.47138256;0;924.66666667;9;444111111111;2014;2015;32;1;0;3;0;1;0
1;14012857;01;575.6519727;1;1238;4;111144444444;2014;2015;34;3;0;8;0;0;0
1;14012862;01;332.54781813;1;446.11111111;2;944444114444;2014;2015;28;1;1;9;0;1;1
;14012863;01;437.73215668;0;1327.5;6;441111114444;2014;2015;32;1;0;6;;0;0
4;14012865;01;362.07299418;1;1067;11;411111111111;2014;2015;42;1;0;1;0;1;0
2;14012869;01;858.70371425;0;726;0;444444447779;2014;2015;64;12;0;8;1;0;0
;14012894;01;492.83706619;1;516;0;444444444444;2014;2015;39;2;0;12;;0;0
1;14012913;01;516.49458443;0;588.41666667;0;444444444444;2014;2015;57;23;0;12;0;0;0
;14012919;01;927.34153141;0;1044.5833333;0;444444444444;2014;2015;34;3;0;12;;0;0
;14012919;02;927.34153141;0;1061;11;411111111111;2014;2015;35;1;0;1;;1;0
;14012925;01;396.53772421;1;3248;11;111111111114;2014;2015;46;1;0;1;;0;0
;14012932;01;337.72933405;1;1055.1666667;2.964004884;111111444444;2014;2015;61;1;0;6;;0;0
;14012935;01;400.22694221;1;422.75;0;444455555555;2014;2015;75;14;0;4;;1;0
;14012936;01;798.61103008;1;2052.9166667;0;444444444444;2014;2015;34;7;0;12;;0;0
;14012942;02;816.58258211;0;2095.5833333;0;444444444444;2014;2015;51;2;0;12;;1;0
;14012944;01;519.25003206;1;714.5;3.5025641026;444411141444;2014;2015;21;1;0;8;;0;1
;14012979;01;471.99382732;1;1591;7;199111111444;2014;2015;31;1;1;3;;1;0
;14012984;01;399.1223381;1;1107;11;411111111111;2014;2015;62;1;0;1;;1;0
;14012985;01;517.70974993;1;1114.2;7;411111114444;2014;2015;39;1;0;5;;0;0
;14012998;01;582.79547564;1;882;6;444111111444;2014;2015;41;1;0;6;;1;0
1;14012999;01;550.72782327;0;1333.5;5.3837606838;444411111111;2014;2015;44;1;1;4;0;0;0
;14013004;01;649.14997502;0;1229;11;411111111111;2014;2015;44;1;0;1;;0;0
;14013012;01;567.66655627;0;1912;11;111111111114;2014;2015;27;1;0;1;;0;1
;14013028;01;461.57118932;0;292.58333333;0;444444444444;2014;2015;62;3;0;12;;1;0
;14013028;02;461.57118932;0;1061.25;8;444411111111;2014;2015;43;1;0;4;;0;0
;14013032;01;658.88298585;1;6190.3333333;4.66;111111114441;2014;2015;38;1;1;3;;1;0
;14013036;01;2479.8129522;0;1489.6666667;7;111111177444;2014;2015;24;2;1;3;;0;1
;14013041;03;671.44653788;1;2041;11;111111114111;2014;2015;36;3;0;1;;1;0
;14013056;01;877.24922134;0;490.33333333;7.5632478632;411111111144;2014;2015;45;2;0;3;;1;0
;14013058;01;634.88523606;1;575.9;0;224444444444;2014;2015;39;2;0;10;;1;0
;14013084;01;590.81808092;0;850;10;441111111111;2014;2015;25;1;0;2;;0;1
1;14013084;02;590.81808092;0;857.45454545;1;444444444441;2014;2015;30;1;1;11;0;1;0
;14013091;01;535.10523526;0;1416;9;111444111111;2014;2015;29;1;0;3;;1;1
;14013093;02;424.06440981;1;744.58333333;0.7897435897;444444444444;2014;2015;58;3;1;12;;0;0
;14013102;02;234.21543426;1;747.66666667;0.2564102564;444444444444;2014;2015;49;2;0;12;;1;0
1;14013113;01;1415.269185;0;873.5;0.494017094;133344444444;2014;2015;35;4;0;8;0;1;0
;14013113;02;1415.269185;0;680;5;111113344444;2014;2015;25;2;0;5;;0;1
;14013116;01;552.14435662;1;1721;11;111111111114;2014;2015;42;3;1;1;;1;0
;14013120;01;831.62691502;0;780.25;4;114114444444;2014;2015;28;3;0;8;;0;1
;14013124;01;634.88931372;1;521.5;0;444444444444;2014;2015;63;4;0;12;;0;0
;14013137;01;724.14122218;1;1756;7;111111144444;2014;2015;40;2;0;5;;1;0
;14013153;02;446.21290302;1;2085.4;2;444444411444;2014;2015;37;2;0;10;;1;0
;14013155;02;476.56030515;1;496.45454545;0.2111111111;444144444444;2014;2015;39;2;0;11;;0;0
;14013157;02;676.1043426;1;474;0;998888888884;2014;2015;52;4;1;1;;0;0
;14013158;01;1003.6397476;1;654.83333333;0;444444444444;2014;2015;38;3;0;12;;1;0
;14013165;02;398.7751646;1;2575.25;6.9102564103;441111111144;2014;2015;42;1;0;4;;0;0
;14013172;01;480.19347613;1;4975.3333333;4.6623931624;222244411111;2014;2015;37;1;0;3;;1;0
;14013173;01;241.78065153;1;1027.2;2.1803418803;551111144444;2014;2015;60;1;1;5;;1;0
;14013186;01;377.3979109;0;1223.25;3.073992674;111111114444;2014;2015;51;3;0;4;;0;0
1;14013195;02;1027.7963783;1;1345.6666667;8.5025641026;444888888888;2014;2015;27;2;0;3;0;0;1
;14013203;01;750.10093389;0;1888;10;111111111144;2014;2015;32;1;0;2;;1;0
;14013208;01;481.17301055;1;1026.0833333;0;444444444444;2014;2015;60;2;0;12;;0;0
1;14013225;01;621.06282107;1;889;0.8615384615;444444444414;2014;2015;25;2;0;11;0;1;1
;14013227;01;218.26631308;1;263.66666667;6;444444111111;2014;2015;55;1;0;6;;1;0
;14013232;01;437.58318726;1;1094.9166667;0;444444444444;2014;2015;51;3;0;12;;1;0
1;14013243;02;115.88974283;1;736;11;111111111114;2014;2015;41;1;1;1;0;1;0
;14013264;01;360.28558335;1;889.4;2;441444441444;2014;2015;52;1;0;10;;0;0
;14013295;01;847.95039908;1;549.5;2.988034188;994411111111;2014;2015;51;1;1;2;;0;0
;14013296;02;711.14417063;1;645.44444444;2;444444444911;2014;2015;36;1;0;9;;0;0
;14013308;02;916.37075051;1;2666;11;411111111111;2014;2015;33;1;0;1;;1;0
;14013340;02;1084.7178823;0;674;1;188444444444;2014;2015;62;5;0;9;;1;0
;14013350;01;120.59448673;1;394;2;666669999114;2014;2015;30;1;0;1;;0;0
;14013354;01;559.68451157;1;5.5;0;444444444444;2014;2015;51;3;1;12;;0;0
;14013358;01;339.01143427;1;55.583333333;0;444444444444;2014;2015;60;5;1;12;;0;0
;14013372;01;478.49413652;1;538.16666667;4.6342368742;444111111444;2014;2015;55;1;0;6;;0;0
;14013379;01;401.76290371;0;576.125;4;111144444444;2014;2015;49;5;0;8;;1;0
;14013379;02;401.76290371;0;238.33333333;2.7196581197;111111114441;2014;2015;48;1;0;3;;0;0
;14013383;01;425.49417685;0;2212;10;111111114411;2014;2015;45;1;0;2;;0;0
;14013385;01;500.22952119;0;679.4;6;111111444443;2014;2015;23;3;0;5;;0;1
;14013386;01;554.38812878;1;1833.6666667;4.0931623932;333111111444;2014;2015;47;2;0;3;;1;0
;14013394;01;1281.812125;0;656;11;111111141111;2014;2015;24;1;0;1;;1;1
;14013395;01;412.11400799;1;2409.6666667;9;111114111144;2014;2015;52;2;0;3;;1;0
;14013397;01;832.5860866;0;484;0;444444444444;2014;2015;54;18;1;12;;1;0
;14013406;01;371.92837947;1;923.875;4;444444441111;2014;2015;45;1;0;8;;0;0
;14013407;01;556.26638306;1;395;3.1854700855;111444144444;2014;2015;31;3;0;8;;1;0
1;14013418;03;271.62903711;1;1066.1428571;4;444341111444;2014;2015;24;2;0;7;0;1;1
;14013429;01;671.27975551;0;335.58333333;1.7692307692;444444444444;2014;2015;22;2;1;12;;0;1
;14013450;02;364.96896224;1;893;6;411111144444;2014;2015;31;1;0;6;;1;0
;14013453;01;358.69878812;1;841.5;6;111111444444;2014;2015;26;2;0;6;;1;1
;14013456;01;545.09624502;0;888.71428571;5;411114444441;2014;2015;25;1;0;7;;1;1
;14013456;02;545.09624502;0;390.75;5.205982906;444444444444;2014;2015;23;1;0;12;;0;1
;14013462;01;406.16085313;0;878;1;144444444444;2014;2015;23;3;0;11;;0;1
;14013462;02;406.16085313;0;1394.5;8;111111114444;2014;2015;22;2;0;4;;1;1
;14013470;02;373.29983324;1;6102;9;224111111111;2014;2015;41;1;0;1;;1;0
;14013481;01;658.55935014;0;475.33333333;0;444444444444;2014;2015;60;16;0;12;;1;0
1;14013489;01;486.22832993;1;1448.1666667;6;411114444411;2014;2015;31;2;0;6;0;1;0
;14013493;02;687.21070406;1;456;2.8256410256;414111111111;2014;2015;23;1;0;2;;0;1
;14013520;02;511.32658788;1;1622.75;1.2205128205;777777774444;2014;2015;31;2;0;4;;0;0
;14013521;01;620.49377578;1;421.25;0.3307692308;114442222224;2014;2015;43;1;0;4;;0;0
;14013533;01;701.11475087;0;340.4;2;444444114444;2014;2015;53;1;0;10;;1;0
;14013542;02;383.30039177;1;469.6;1;144444222222;2014;2015;34;1;1;5;;1;0
;14013551;01;611.64887589;0;755;0;444444444444;2014;2015;54;4;0;12;;1;0
;14013558;02;396.90581815;1;368;4.3914529915;411111111111;2014;2015;55;1;0;1;;0;0
;14013563;01;229.29674259;1;478.58333333;0.1675213675;444444444444;2014;2015;37;4;0;12;;1;0
;14013568;01;610.28610263;1;905.16666667;0;444444444444;2014;2015;26;2;0;12;;0;1
;14013569;01;550.87179085;1;812.16666667;0.4478632479;444444444444;2014;2015;39;1;0;12;;0;0
;14013572;01;932.71228164;1;1069;11;111111411111;2014;2015;54;1;0;1;;1;0
1;14013579;07;794.69862796;1;928.5;10;144111111111;2014;2015;27;1;0;2;0;1;1
;14013585;01;605.40169005;0;3141;11;411111111111;2014;2015;48;1;0;1;;0;0
;14013589;02;730.64224978;1;1672.4;1.3389010989;411444444444;2014;2015;31;2;0;10;;0;0
;14013592;01;246.45773233;0;1894.1666667;2.7581196581;422244444111;2014;2015;45;3;0;6;;1;0
;14013593;02;347.87771498;1;12588;3.411965812;111111111114;2014;2015;53;5;0;1;;0;0
;14013603;03;1821.7328129;1;1753.3333333;9;144411111111;2014;2015;26;1;0;3;;1;1
;14013607;02;124.1863043;1;1284.3333333;3.1550671551;111111144411;2014;2015;59;3;0;3;;0;0
;14013611;01;643.48324217;0;3157;5.161025641;111111111114;2014;2015;45;1;0;1;;0;0
;14013615;01;1051.8900526;0;257.5;9.9521367521;111441111111;2014;2015;20;1;0;2;;0;1
2;14013637;01;583.23064982;0;575.6;2;114444444444;2014;2015;32;1;0;10;1;0;0
;14013638;01;863.63837795;1;45586;7;111141112222;2014;2015;41;1;0;1;;1;0
;14013642;01;830.33219368;0;678;11;114111111111;2014;2015;32;1;0;1;;0;0
;14013651;01;254.88854425;1;164.9;0.8179487179;414444344444;2014;2015;45;1;0;10;;0;0
2;14013664;01;565.43069009;0;626.57142857;1.8572649573;144444133344;2014;2015;54;3;0;7;1;0;0
;14013675;01;1285.0817724;0;351.5;7;444491111111;2014;2015;31;1;0;4;;1;0
;14013678;01;552.27747893;1;1324.4166667;0.0555555556;444444444444;2014;2015;39;2;0;12;;1;0
;14013689;02;522.36213308;1;806;4;111441444444;2014;2015;31;1;0;8;;1;0
;14013699;02;1298.5053461;1;458.8;7;111111144444;2014;2015;44;3;0;5;;0;0
;14013700;02;491.4189736;1;765.71428571;5;444444411111;2014;2015;33;1;0;7;;1;0
;14013702;01;978.39555426;0;1792;5.1892551893;411111111111;2014;2015;23;1;0;1;;0;1
;14013703;01;378.73106817;1;1309;10;111141141111;2014;2015;32;1;0;2;;1;0
;14013722;01;535.28030223;0;470.33333333;5.3461538462;444111111111;2014;2015;42;1;0;3;;0;0
;14013724;01;782.96327837;1;124.66666667;6;444444111111;2014;2015;36;1;0;6;;1;0
;14013727;01;672.48305063;0;375.33333333;1.4284737485;111111144411;2014;2015;53;1;0;3;;0;0
;14013743;02;434.8065476;1;1061.5833333;12;444444444444;2014;2015;45;1;0;12;;0;0
;14013746;01;986.88846343;0;762.08333333;7.3196581197;444444444444;2014;2015;28;3;0;12;;1;1
;14013749;01;437.17108826;1;559.77777778;2.7675213675;444444444111;2014;2015;50;1;1;9;;0;0
;14013764;01;333.22963247;0;1100;5.105982906;411111111111;2014;2015;49;1;0;1;;0;0
;14013770;01;753.62234175;1;1041;11;411111111111;2014;2015;34;1;0;1;;0;0
;14013776;01;603.31351974;0;370.58333333;7.6205128205;444444444444;2014;2015;37;2;0;12;;0;0
;14013784;02;299.37382478;1;787;10;111111144111;2014;2015;36;3;1;2;;1;0
;14013793;01;684.50447315;1;939.5;2;441444444441;2014;2015;29;1;1;10;;0;1
;14013794;01;899.69110686;0;834.16666667;0;444444444444;2014;2015;45;3;0;12;;1;0
;14013796;02;943.63390352;1;1086.5555556;0.9792429792;111444444444;2014;2015;50;1;0;9;;0;0
;14013810;01;990.3522054;0;870;5;441111144444;2014;2015;29;1;0;7;;1;1
1;14013821;01;646.56694161;1;808.5;0;444444446666;2014;2015;37;2;0;8;0;0;0
;14013833;02;471.42399106;1;53;6;111111444444;2014;2015;46;2;0;6;;0;0
1;14013835;01;541.79395881;0;2784.75;3.8794871795;444444444444;2014;2015;61;2;0;12;0;0;0
;14013850;02;276.4227548;1;872;1;444449999991;2014;2015;47;1;0;5;;0;0
;14013856;01;824.19417911;1;447;4;442221112221;2014;2015;38;1;0;2;;1;0
1;14013863;01;460.86432394;1;688.5;10;144111111111;2014;2015;35;3;0;2;0;0;0
;14013874;01;905.98583941;0;529.7;1;144444444442;2014;2015;38;1;1;10;;1;0
;14013905;02;886.68280687;0;888.33333333;8.6170940171;411111111144;2014;2015;23;1;0;3;;1;1
;14013971;01;250.91201508;1;559.41666667;0;444444444444;2014;2015;56;2;1;12;;1;0
;14013972;01;536.58996645;0;1429.25;0;444488888888;2014;2015;54;8;0;4;;0;0
;14013985;02;2032.5908316;1;1389.75;6.7384615385;411111144141;2014;2015;26;1;0;4;;1;1
;14014001;01;749.81586837;1;923.8;0;444443333333;2014;2015;32;1;0;5;;1;0
;14014002;03;614.02781535;0;74.428571429;4;941111444444;2014;2015;25;4;0;7;;1;1
;14014003;01;597.12521885;1;7434;11;411111111111;2014;2015;55;1;1;1;;1;0
1;14014021;02;697.56474341;1;1128.5;5.547985348;444411111111;2014;2015;55;1;1;4;0;0;0
1;14014036;01;396.56929439;0;979.66666667;0.1333333333;444444444444;2014;2015;58;4;0;12;0;0;0
1;14014036;02;396.56929439;0;3124;0;444444444444;2014;2015;61;2;1;12;0;1;0
;14014038;01;363.5822137;1;123.33333333;4.7162393162;111111444444;2014;2015;45;2;0;6;;0;0
;14014041;01;636.46541853;1;632.33333333;0.0700854701;444666666666;2014;2015;31;4;0;3;;0;0
;14014057;01;878.92055481;1;2373.25;1.9111111111;443441113311;2014;2015;50;18;0;4;;1;0
;14014070;01;386.30492044;1;858.58333333;1.5170940171;444444444444;2014;2015;50;2;1;12;;1;0
1;14014073;01;541.24095883;1;1040;0.0538461538;444444444444;2014;2015;40;2;0;12;0;1;0
;14014085;01;763.71510165;1;449.33333333;9;111111144114;2014;2015;34;1;0;3;;0;0
1;14014108;01;780.8175255;0;557.08333333;0;444444444444;2014;2015;50;2;0;12;0;1;0
;14014109;01;536.91853231;0;196.125;3.9384615385;111144444444;2014;2015;27;1;0;8;;1;1
;14014120;01;648.49841325;0;703.57142857;5;111114444444;2014;2015;58;5;0;7;;0;0
;14014142;02;103.48822536;1;1066.8;7;411444411111;2014;2015;47;2;0;5;;1;0
;14014144;02;455.0698709;1;297;3;999994888111;2014;2015;43;3;0;1;;1;0
;14014161;01;334.75763753;0;2365.1666667;0;222222444444;2014;2015;31;1;0;6;;0;0
;14014161;02;334.75763753;0;799.14285714;0.805982906;444444411111;2014;2015;35;1;0;7;;1;0
;14014184;01;707.5800904;0;1350;9;144411111111;2014;2015;28;1;0;3;;1;1
;14014188;01;703.19087485;0;473.08333333;0;444444444444;2014;2015;51;6;1;12;;0;0
;14014193;01;572.26963084;1;702;5;444444411111;2014;2015;44;1;0;7;;0;0
;14014198;02;1048.3596953;1;835;10;441111111111;2014;2015;53;1;1;2;;0;0
;14014215;02;507.05505593;1;562;11;411111111111;2014;2015;56;1;1;1;;1;0
;14014232;02;265.757173;1;1164.5714286;5;141441144441;2014;2015;43;2;1;7;;1;0
1;14014235;01;233.96297332;1;406.5;9.9196581197;444444444444;2014;2015;59;1;0;12;0;1;0
;14014239;01;491.73278787;1;692;0;444444449994;2014;2015;50;5;1;9;;1;0
2;14014249;01;804.24528494;0;484;0;444444444444;2014;2015;58;3;0;12;1;0;0
;14014253;01;645.95145629;0;1496.6666667;9;444111111111;2014;2015;24;1;0;3;;0;1
;14014280;01;867.60989021;0;1049.625;4;444444441111;2014;2015;58;1;1;8;;1;0
;14014283;01;1003.7874894;1;1018.3333333;0;444444444444;2014;2015;49;2;1;12;;1;0
;14014290;01;598.49977657;1;475.33333333;0;444444444444;2014;2015;45;6;0;12;;1;0
;14014291;02;352.25605423;1;795;0.3102564103;444444444444;2014;2015;46;2;0;12;;0;0
