ident;noi;wpela17;chom_mens;cal0;couple;age;age2;duree_ss_emploi;pas_diplome;nbmois_cho;nbmois_sal;ass;sexe;moins_30;entre_30_50;entre_50_65;AG;chemin_ass;nbmoischo_ant
15044963;03;615.48509073;761;444444444444;0;25;625;2;0;12;12;0;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;16
15044974;01;927.9391885;290.25;111441111144;0;27;729;2;0;4;8;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15044990;02;460.59608724;2237;114111111111;1;52;2704;0;0;1;11;;0;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15045016;01;632.03393207;128.14285714;444441111144;0;28;784;4;1;7;5;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045019;01;266.2706383;884.75;111144444444;1;39;1521;2;0;8;4;0;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045029;01;889.52455053;2570.8571429;444444422222;1;35;1225;1;0;7;0;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045029;02;889.52455053;1989.3333333;111111111444;1;26;676;0;0;3;8.2051219808;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045037;01;664.63779646;6166.5;111222444444;0;34;1156;2;0;6;3;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045050;02;596.18510026;677.11111111;444444444111;1;48;2304;0;0;9;2.8640611725;;0;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045055;01;523.95200955;981.5;444444111111;0;57;3249;1;0;6;6;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;5
15045067;02;530.44308155;8396;433331111111;1;36;1296;0;0;1;7;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045071;01;887.20042808;1188;111114444444;0;38;1444;0;0;7;2.4158271635;0;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15045072;01;519.51523146;5782;888888888884;0;55;3025;9;1;1;0;1;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045079;01;854.62145194;1026.5833333;444444444444;0;58;3364;2;0;12;0;0;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
15045112;02;780.51080405;524.45454545;944444444444;1;35;1225;4;0;11;0;1;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045114;01;4200.7935132;2067.75;444488888888;0;60;3600;4;0;4;0;1;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045118;01;448.41838086;3391.6666667;444999999999;1;42;1764;3;0;3;0;;1;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045120;03;208.63787714;77.416666667;444444444444;0;25;625;0;1;12;12;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045121;01;424.66967006;937.33333333;444444444444;0;43;1849;2;0;12;12;0;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045129;03;219.7762958;1245;444447779999;0;59;3481;32;0;5;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045132;02;772.18254421;994;111111114143;1;36;1296;3;0;2;9;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15045141;02;885.77668329;975.3;114444444444;1;56;3136;3;0;10;2;;0;0;0;1;56;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045155;01;449.15701117;1249.9166667;444444444444;1;53;2809;2;0;12;0;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045166;01;538.72473264;918.71428571;444444411111;1;32;1024;0;0;7;5;;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045166;02;538.72473264;1010.8;444441111111;1;31;961;0;0;5;7;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045167;01;313.75404447;908.875;411114444444;0;33;1089;2;0;8;4;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045170;01;364.86145062;2459;411111111111;0;57;3249;1;0;1;11;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045172;01;1767.3515728;1061;111144444444;0;45;2025;3;1;8;1.7984706882;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045204;02;897.77737649;1544;411111111111;1;34;1156;0;0;1;11;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045205;02;765.07733274;1202;111111111114;1;46;2116;0;0;1;11;;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045215;01;861.57241563;10916;111111111141;0;32;1024;5;0;1;11;1;0;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15045220;01;730.44443663;1503.8;444444444411;0;35;1225;1;0;10;2;;0;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15045224;01;517.63361267;1025;444444444111;1;48;2304;1;0;9;3;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045247;01;1016.1868873;439.91666667;444444444444;1;47;2209;5;0;12;0;1;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045250;02;720.09404085;1484;444111111144;1;53;2809;1;0;5;7;;1;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045252;01;813.56443204;996.16666667;444444444444;0;52;2704;3;1;12;0;0;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045256;01;788.50767911;304;111114111114;1;35;1225;0;0;2;10;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045260;01;627.33653909;466.08333333;444444444444;0;59;3481;2;0;12;12;1;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045262;01;2358.0610415;730.33333333;111444444444;0;55;3025;3;1;9;3;1;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045270;02;589.03043265;691.66666667;111444444444;1;46;2116;4;0;9;1.3656997208;1;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045285;01;277.81507214;546.5;111144444488;0;34;1156;2;0;6;3.1758708581;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;72
15045294;01;739.90681896;243.25;444444444444;1;44;1936;3;1;12;0;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045325;01;524.61302104;226;444111111111;1;36;1296;1;0;3;9;0;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15045338;02;464.22960814;1766.6666667;444111111111;1;54;2916;1;1;3;9;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045347;02;996.11083483;2093.4166667;444444444444;1;33;1089;2;0;12;0;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15045355;02;512.87563516;620.8;441144444444;0;34;1156;1;0;10;2;1;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045356;01;456.79097844;1121.25;411144411111;0;43;1849;1;0;4;8;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15045365;02;658.99290214;5094.5;944777777777;1;59;3481;6;0;2;0;;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045373;02;376.27451137;1008.6666667;111111444111;1;48;2304;0;0;3;9;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045375;01;395.12621405;932.25;444444444444;0;30;900;2;0;12;0;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;17
15045381;01;1318.7739138;482.08333333;444444444444;0;54;2916;5;1;12;0;1;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15045393;01;749.28826897;3281.3333333;111111111444;1;35;1225;0;0;3;9;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045394;01;480.73561992;702.5;441111111111;0;34;1156;1;0;2;10;;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15045400;01;309.16360852;1360.6666667;111144141177;1;43;1849;3;0;3;6.9711129992;;0;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045405;03;424.96475506;561.33333333;444444444444;0;39;1521;6;0;12;0;1;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045406;01;335.56231986;416;411111111111;1;49;2401;0;0;1;11;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045413;01;533.25875684;995.75;444444444444;1;60;3600;2;0;12;0;0;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045446;02;448.57038508;1199.4;411111144414;1;55;3025;0;1;5;7;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045447;01;1542.7472677;980.25;774444333333;1;27;729;2;1;4;0;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045452;02;342.07334657;448.75;444411111111;1;62;3844;1;1;4;8;0;0;0;0;1;62;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045476;01;321.59351811;269;411111111111;1;40;1600;0;0;1;5.1648258284;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045476;02;321.59351811;1000;111144111111;1;36;1296;5;1;2;10;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045485;01;784.70234359;432.42857143;444444411111;0;27;729;1;0;7;1.4962980944;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045490;02;969.38011963;1181.2;444441111111;1;27;729;2;0;5;7;;0;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045502;01;677.81457017;479.66666667;444444444444;0;54;2916;6;0;12;0;1;1;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045522;01;881.3670174;1167.7777778;444444444111;1;32;1024;1;0;9;3;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;9
15045522;02;881.3670174;997;444111111111;1;29;841;0;0;3;9;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045534;02;402.8898223;292.875;114444444488;1;46;2116;1;0;8;2;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045536;01;1122.5615425;946;411111111114;0;34;1156;2;0;2;10;;0;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045538;01;507.89647001;7472;111411111111;1;44;1936;0;0;1;2.2676295667;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045543;01;871.95360344;255.5;444411111111;0;29;841;1;0;4;8;;1;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045554;02;761.01936789;9;444444441111;1;33;1089;0;0;8;1.4735768904;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045565;01;637.54439557;641.33333333;114111111144;1;45;2025;4;1;3;9;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15045565;02;637.54439557;553.57142857;444444411111;1;39;1521;1;0;7;5;0;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15045576;02;833.34209354;739.5;444444444444;1;38;1444;2;0;12;12;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;13
15045580;02;152.25901299;178;444444444444;1;48;2304;0;0;12;12;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045588;01;463.83090867;289.2;449999999444;0;58;3364;3;1;5;12;;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045593;02;273.53902277;887.2;144444444144;1;46;2116;2;0;10;2;0;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15045602;01;675.47224944;630.75;444444444444;0;37;1369;3;0;12;12;0;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
15045610;02;1199.9562456;1022.4;444441111111;1;33;1089;0;0;5;7;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
15045621;01;357.8212873;1202.5833333;444444444444;1;61;3721;2;0;12;0;0;1;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045623;02;560.49500309;834.45454545;444144444444;1;58;3364;6;1;11;1;1;1;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;99
15045648;02;427.05698892;487.33333333;414141111111;1;45;2025;0;0;3;9;;1;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;39
15045654;02;481.45235011;9414.2;111144333444;1;40;1600;3;0;5;4;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045666;01;372.04749599;683.1;444444444466;1;31;961;5;0;10;0;0;0;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15045666;02;372.04749599;847;144441111111;1;36;1296;1;0;4;8;0;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15045671;02;405.63953793;280.33333333;111111444444;1;54;2916;0;1;6;6;;0;0;0;1;54;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045678;01;367.00636149;1052.8333333;411111144444;0;40;1600;0;0;6;5.6567544605;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045692;03;512.30731435;452;411111111111;0;25;625;0;0;1;11;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045695;01;850.83683668;683;411111111111;0;26;676;0;0;1;10.930331351;;0;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15045708;01;393.16566789;136.7;994444444444;1;46;2116;3;0;10;12;1;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045710;01;493.72068141;822;441111111111;0;60;3600;0;0;2;10;;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;60
15045712;01;627.5886622;1390.125;444444441111;0;47;2209;0;0;8;4;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045722;01;428.60370798;912;444444411111;1;42;1764;0;0;7;5;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045725;02;425.90145148;1277.8333333;444444111111;1;55;3025;1;1;6;6;;1;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15045731;02;460.36802486;536;444411444411;1;25;625;1;1;8;4;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045738;01;892.53256332;480;444444444444;1;37;1369;5;0;12;0;1;1;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15045745;02;494.33095029;483.41666667;444444444444;1;58;3364;25;1;12;0;1;0;0;0;1;58;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045754;01;734.52367998;2426.6666667;444111111111;1;35;1225;0;0;3;9;;1;0;1;0;35;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045767;02;1177.9228326;1055.5;444411111111;1;47;2209;12;0;4;8;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045775;02;424.12610525;354.11111111;141144444444;1;57;3249;17;0;9;3;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045797;01;830.14580783;617;444444444444;0;60;3600;4;0;12;0;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045854;02;606.96970871;956.75;444411111111;1;60;3600;0;0;4;7.6618521665;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045861;01;882.93013538;490;411111111111;1;44;1936;0;0;1;5.5564995752;;0;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045862;01;818.44954888;1202.8181818;144444444444;1;30;900;2;0;11;1;;1;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045873;01;890.79998033;912.25;444444444444;1;30;900;2;0;12;0;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045882;01;610.01386767;518.75;444444444444;0;59;3481;5;1;12;0;1;0;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045884;01;392.41481777;2746;444111111111;0;33;1089;1;0;3;9;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045885;02;488.09848571;1157;111111114444;1;32;1024;2;0;4;8;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045888;02;578.80288826;1065.5;111111114444;1;25;625;0;0;4;8;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045889;01;370.18756275;195.2;444441111111;1;55;3025;1;1;5;7;0;0;0;0;1;55;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045889;02;370.18756275;253.8;444441111111;1;48;2304;1;0;5;7;0;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045895;01;545.72142319;1570;111111111444;1;47;2209;2;0;3;9;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045903;01;847.18608918;983.16666667;444444444444;0;59;3481;2;0;12;0;;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045908;02;477.03150219;1171.5;411111411111;1;41;1681;5;0;2;10;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15045909;01;627.58638152;801.11111111;133444444444;0;28;784;2;0;9;1;;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;132
15045911;01;464.63684929;865.5;441111111111;0;48;2304;0;1;2;10;;1;0;1;0;48;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045914;01;569.38271148;200.45454545;444444444441;0;32;1024;4;0;11;1;;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15045933;02;375.82251383;581;444444994441;1;53;2809;0;0;9;1;0;0;0;0;1;53;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15045941;01;1193.6783633;478.33333333;444444444444;0;46;2116;6;0;12;0;1;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045967;01;502.57204627;808.33333333;411111144444;1;51;2601;4;1;6;6;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15045967;02;502.57204627;273.85714286;777774444444;1;47;2209;2;1;7;0;;0;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15045970;01;488.47850897;481.83333333;444444444444;0;34;1156;2;1;12;0;1;1;0;1;0;34;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15045986;02;347.0383898;702.91666667;444444444444;0;46;2116;3;1;12;12;1;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;30
15045989;01;622.98629296;648.90909091;444444444441;0;46;2116;0;0;11;0.7442650807;;0;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046009;02;586.73291911;613;411111111111;1;25;625;0;0;1;11;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046027;01;590.65697234;1364.8;411111144144;1;50;2500;0;1;5;6.9991503823;;0;0;0;1;50;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15046027;02;590.65697234;1119.4285714;111114444444;1;51;2601;14;0;7;5;;1;0;0;1;51;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046031;02;379.64422022;15.818181818;444444144444;0;26;676;1;0;11;1;;1;1;0;0;26;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046043;01;418.9404594;1478.5;411111111149;0;39;1521;0;0;2;9;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046047;01;180.03035761;518.75;444444444444;1;60;3600;7;1;12;12;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046048;01;596.75956627;6390;411111111111;0;39;1521;0;0;1;11;;1;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046049;01;514.18736479;948.83333333;144411111444;1;28;784;1;0;6;6;0;0;1;0;0;28;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046052;02;383.23468618;1113.3333333;111141444441;1;41;1681;2;1;6;6;;1;0;1;0;41;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15046067;02;133.02298648;233.25;777777774444;1;39;1521;1;1;4;12;;0;0;1;0;39;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046073;01;633.44413851;1036.5;144411444111;0;52;2704;1;0;6;6;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15046108;02;466.00299328;1127.0833333;444444444444;0;57;3249;4;0;12;12;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15046126;01;949.35939143;1924;411111111111;1;44;1936;0;1;1;11;;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046126;02;949.35939143;453.33333333;444888888888;1;45;2025;6;0;3;0;;0;0;1;0;45;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046140;01;561.67898111;742;441111111111;1;36;1296;0;0;2;10;;0;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15046142;01;958.78168598;475.125;111244444444;1;47;2209;0;0;8;3;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15046153;01;821.59174465;1102;411111111111;0;57;3249;0;0;1;8.6305619614;;0;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046158;01;672.55110144;1653.5;444444444444;1;40;1600;2;0;12;12;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046158;02;672.55110144;1256;141444441111;1;33;1089;1;0;6;6;;0;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15046163;01;630.27831151;532.66666667;444111111111;1;49;2401;0;0;3;0.6355140187;;0;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046174;01;612.85643033;170.66666667;444111111111;0;43;1849;0;0;3;0.1405510377;;1;0;1;0;43;Z:/Ines-dev\pgm\2imputations\imputation ASS;6
15046175;02;277.55086288;875;111111444444;1;59;3481;2;1;6;6;0;1;0;0;1;59;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046176;01;782.99394134;480.41666667;444444444444;0;46;2116;14;0;12;0;1;1;0;1;0;46;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046179;02;325.82152449;662;411111111111;1;40;1600;0;0;1;11;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15046180;01;621.58007498;1017.6666667;444444444111;1;52;2704;1;1;9;3;;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;8
15046193;01;530.12698693;1025;411111111111;1;31;961;0;0;1;11;;1;0;1;0;31;Z:/Ines-dev\pgm\2imputations\imputation ASS;48
15046198;02;570.6005115;543.11111111;666444444444;1;25;625;0;0;9;0;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15046203;01;528.99471751;1866.4166667;444444444444;1;63;3969;2;0;12;0;0;1;0;0;1;63;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15046205;01;866.67233329;321.85714286;444111114444;1;38;1444;1;1;7;5;;0;0;1;0;38;Z:/Ines-dev\pgm\2imputations\imputation ASS;3
15046210;02;726.87738344;1192.5;444444444444;1;61;3721;3;1;12;0;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;36
15046212;02;497.79646587;1681.5;441111111111;1;61;3721;0;1;2;0.5527855322;;0;0;0;1;61;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046223;01;518.51292105;653.5;111111114444;0;49;2401;2;0;4;0.6068697657;;1;0;1;0;49;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046227;01;513.7473402;1798;444111111111;0;30;900;1;0;3;9;;0;0;1;0;30;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046246;02;544.28716467;480.28571429;991114444444;1;42;1764;2;1;7;0.4240805923;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046262;02;328.84850994;667;444444444411;0;25;625;1;0;10;2;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;11
15046272;01;589.29978964;4354.5;444444444444;1;44;1936;2;0;12;0;0;1;0;1;0;44;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046273;02;496.62762249;13647;222221114111;1;47;2209;1;0;1;6;;1;0;1;0;47;Z:/Ines-dev\pgm\2imputations\imputation ASS;1
15046274;02;666.21525885;424.2;144144444444;1;60;3600;2;0;10;2;0;0;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;2
15046293;01;367.00509432;2690.25;444444441111;1;57;3249;2;0;8;4;;1;0;0;1;57;Z:/Ines-dev\pgm\2imputations\imputation ASS;10
15046299;03;695.07053113;525.71428571;111114444444;0;25;625;3;0;7;5;;1;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;21
15046306;02;453.47200543;1772;111111144111;1;33;1089;1;0;2;10;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046311;01;574.31533714;1956.6666667;414411111133;1;32;1024;6;0;3;7;0;1;0;1;0;32;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15046318;02;1560.8498628;1569;411111111111;1;36;1296;3;0;1;11;;1;0;1;0;36;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046344;01;821.39128828;923.55555556;111444444444;0;25;625;2;0;9;3;;0;1;0;0;25;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046346;02;941.0209037;663;411111111111;1;33;1089;0;0;1;11;;1;0;1;0;33;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046350;02;606.93234352;1601.8333333;444444444444;1;42;1764;0;0;12;0;;0;0;1;0;42;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046359;01;544.34091076;822.8;114444444444;1;40;1600;2;1;10;2;;1;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046369;02;650.26103495;838.28571429;644444441111;1;37;1369;1;0;7;4;0;0;0;1;0;37;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046376;02;848.96044419;648;411111111144;1;29;841;3;0;3;8.7689039932;;0;1;0;0;29;Z:/Ines-dev\pgm\2imputations\imputation ASS;24
15046393;01;316.18287381;1949.6666667;222222224441;1;52;2704;0;1;3;1;0;1;0;0;1;52;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
15046397;01;1327.3230946;2445.75;444444444444;0;60;3600;3;0;12;0;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;26
15046402;01;2117.7941448;1247.625;411114444444;0;27;729;2;0;8;4;;1;1;0;0;27;Z:/Ines-dev\pgm\2imputations\imputation ASS;12
15046405;02;406.43631269;1054.8;441184441111;1;60;3600;2;0;5;3.0608083505;;1;0;0;1;60;Z:/Ines-dev\pgm\2imputations\imputation ASS;0
15046406;02;800.035347;1288;222111111466;1;40;1600;5;0;1;6;;0;0;1;0;40;Z:/Ines-dev\pgm\2imputations\imputation ASS;4
