ident;noi;wpela15;couple;chom_mens;nbmois_sal;cal0;anref;anleg;age;duree_ss_emploi;pas_diplome;nbmois_cho;ass;sexe;moins_30
13045628;01;400.42611866;0;1460.8333333;0;444444444444;2013;2015;60;3;0;12;;1;0
13045641;02;425.76956811;1;399.33333333;4;144444411199;2013;2015;56;2;0;6;0;1;0
13045657;02;606.49616149;0;444.6;1.530336947;114444444444;2013;2015;34;2;0;10;;0;0
13045677;01;416.99009732;0;674.83333333;6;411144111444;2013;2015;61;1;0;6;;1;0
13045707;01;639.41858002;0;561.11111111;3;444111444444;2013;2015;27;0;0;9;;1;1
13045741;01;831.37925997;0;909;2;444777777711;2013;2015;36;1;0;3;;0;0
13045741;02;831.37925997;0;608.625;4;444444441111;2013;2015;37;2;1;8;;1;0
13045746;01;974.43963405;0;506.70416667;0;444444444444;2013;2015;44;5;0;12;;1;0
13045782;01;809.22362266;1;519.09090909;0;444444444447;2013;2015;42;3;0;11;0;1;0
13045787;01;783.54467034;0;1308.125;4;141144144444;2013;2015;53;2;0;8;;1;0
13045801;01;568.52919731;0;506.70416667;0;444444444444;2013;2015;40;3;0;12;;0;0
13045828;01;1331.0341729;0;2508.375;4;444444441111;2013;2015;41;1;0;8;;1;0
13045832;01;792.7660008;0;358.20416667;1.5053623992;444444444444;2013;2015;22;0;1;12;;1;1
13045844;01;565.3403968;1;506.70416667;0;444444444444;2013;2015;55;4;1;12;;1;0
13045845;01;999.60821666;0;1123.5;5.7467295707;411444411114;2013;2015;24;2;0;6;;0;1
13045862;01;528.11625167;0;443.14285714;1.6219923072;111114444444;2013;2015;46;3;1;7;;1;0
13045862;02;528.11625167;0;371.145;1.9721280859;444144144444;2013;2015;51;3;1;10;;0;0
13045905;01;746.23587276;0;754.5;4;444444441111;2013;2015;31;1;1;8;;0;0
13045905;02;746.23587276;0;866.25;3.9709531021;444444441111;2013;2015;35;1;0;8;;1;0
13045916;01;463.51605669;0;950.25;0.321839493;111144444444;2013;2015;42;0;1;8;;0;0
13045942;01;2130.3258483;1;798;6;141111444414;2013;2015;47;2;1;6;;1;0
13045974;02;467.54109991;1;1346;4;144411144444;2013;2015;41;2;0;8;;1;0
13045983;01;617.21670142;1;663.42857143;5;114444444111;2013;2015;28;1;0;7;;1;1
13045984;01;956.36329591;0;418.04090909;0.8379391387;444444444441;2013;2015;31;2;0;11;;0;0
13045987;01;462.46868162;0;491.75;0.0155014435;999999994444;2013;2015;57;8;0;4;;0;0
13046009;01;2296.008634;0;1282.4444444;3;444444444111;2013;2015;53;1;0;9;;1;0
13046010;01;585.27539067;0;615.49444444;0.7087604431;444411441444;2013;2015;58;1;1;9;;0;0
13046050;01;755.65313286;0;473.045;0.3048617216;994444444444;2013;2015;36;2;0;10;;1;0
13046050;02;755.65313286;0;722.75;4;114444414441;2013;2015;32;1;0;8;0;0;0
13046072;01;571.5921153;0;480.2875;0.2678304955;444444444444;2013;2015;59;2;0;12;;0;0
13046093;01;399.71244791;1;3646;5.436208592;111111444444;2013;2015;48;0;0;6;0;1;0
13046095;01;600.40245808;0;1138.7142857;5;441111444441;2013;2015;49;1;0;7;;1;0
13046101;01;638.67069092;1;4607.5;3;444444222111;2013;2015;48;1;0;6;;1;0
13046107;01;453.03533503;0;1434.5;1;144444499944;2013;2015;54;2;0;8;0;1;0
13046118;02;398.08989366;1;2768;11;111111111114;2013;2015;41;0;0;1;;1;0
13046126;01;1194.2475639;0;462.95;1;444444444441;2013;2015;43;2;1;11;;0;0
13046149;05;787.08777114;0;279.66666667;3;441144441444;2013;2015;46;1;1;9;;1;0
13046215;02;206.79925697;1;296.4;1;999999444441;2013;2015;42;2;0;5;;0;0
13046216;01;992.47364044;0;334.71428571;5;444411114441;2013;2015;29;1;1;7;;1;1
13046227;02;666.73570501;0;506.70416667;0;444444444444;2013;2015;38;2;0;12;;1;0
13046248;01;893.82674092;0;494;0;222222224444;2013;2015;37;3;0;4;;0;0
13046248;02;893.82674092;0;401.375;0.0357763473;222222224444;2013;2015;34;2;1;4;;1;0
13046250;02;355.97107199;1;1033.5;0.9559223473;444444444444;2013;2015;51;2;0;12;0;1;0
13046278;01;611.9464429;0;982.44444444;3;444444444111;2013;2015;49;1;0;9;;1;0
13046312;01;629.52781289;0;506.70416667;0;444444444444;2013;2015;48;4;1;12;;0;0
13046313;02;901.37139463;1;494;0;777777774444;2013;2015;54;4;0;4;;0;0
13046314;01;510.69284739;0;319.5;0;444444444444;2013;2015;24;1;0;12;0;0;1
13046314;02;510.69284739;0;533.14285714;4.0303753021;444411111444;2013;2015;24;1;0;7;0;1;1
13046315;01;1947.0102863;0;531.33333333;0;444444444444;2013;2015;43;2;1;12;0;1;0
13046332;02;641.17260961;1;393.125;2.9685264244;444444111144;2013;2015;29;1;0;8;;1;1
13046334;02;677.88987289;1;506.70416667;0;444444444444;2013;2015;32;2;0;12;;1;0
13046348;01;611.52616164;0;1299.5;5.3632779913;111141111444;2013;2015;40;0;0;4;;0;0
13046351;01;608.80252126;1;356.25;4;111444444441;2013;2015;37;1;1;8;0;1;0
13046366;02;546.7914041;1;466.47756368;0.7877685938;114444444444;2013;2015;55;4;0;10;;0;0
13046397;02;232.94855557;1;478.125;4;111144444444;2013;2015;34;1;0;8;;1;0
13046410;01;568.12242573;0;989.5;0;444444444444;2013;2015;48;2;0;12;0;0;0
13046427;02;604.74079237;1;914;11;111111111114;2013;2015;26;0;0;1;;1;1
13046471;01;375.93843614;0;506.70416667;0;444444444444;2013;2015;41;3;0;12;;0;0
13046471;02;375.93843614;0;506.70416667;0;444444444444;2013;2015;46;4;1;12;;1;0
13046531;01;336.00507526;0;862.5;8;111111114444;2013;2015;29;0;0;4;;0;1
13046531;02;336.00507526;0;1332;5;411111444433;2013;2015;30;1;0;5;;1;0
13046544;01;387.28585071;1;570.225;0;448888888888;2013;2015;44;3;0;2;;1;0
13046590;03;309.3076242;1;1074.25;0;444444444444;2013;2015;33;2;0;12;;0;0
13046659;01;514.68793695;1;762.85714286;5;444444141111;2013;2015;54;1;0;7;;1;0
13046734;01;800.60599659;0;336.95416667;1.7206602251;444444444444;2013;2015;49;4;1;12;;1;0
13046748;01;632.25699619;0;450.95;0.1102324869;444444444441;2013;2015;21;2;0;11;;0;1
13046748;02;632.25699619;0;845.4;7;111111444441;2013;2015;21;0;0;5;;1;1
13046766;02;820.5140182;1;1433.375;4;144441114444;2013;2015;41;1;0;8;;1;0
13046783;01;905.01034708;1;1109.9090909;0.4073434867;144444444444;2013;2015;25;2;0;11;0;1;1
13046795;01;1590.325587;0;998.14285714;5;114444444111;2013;2015;35;1;0;7;0;1;0
13046808;01;465.11064541;0;370.33333333;3.3681191894;999111111444;2013;2015;59;1;0;3;;1;0
13046878;01;655.94244653;1;832.77777778;2.6739989985;444444444111;2013;2015;35;1;1;9;;0;0
13046893;01;695.27031506;0;411.88888889;2.3984177813;411444444441;2013;2015;32;2;0;9;;1;0
13046911;02;199.4900999;1;791.55555556;3;444444444111;2013;2015;39;1;0;9;;1;0
13046919;07;287.26470001;1;717;9;411111111144;2013;2015;42;0;0;3;;1;0
13046930;01;332.26093001;1;266.05625;1.6672663643;444444441111;2013;2015;54;2;1;8;;1;0
13046933;01;2216.6021055;1;576;2.3631089378;111111444444;2013;2015;30;0;0;6;;0;0
13046967;01;527.82235375;1;1579;2;114444444444;2013;2015;32;2;0;10;;1;0
13046968;02;559.61860212;0;580.54545455;1;144444444444;2013;2015;25;1;0;11;;0;1
13046995;02;606.71765116;1;194.7875;3.1545437461;444444444444;2013;2015;51;3;0;12;;1;0
13047003;01;769.64284369;0;1575.2857143;5;444444411111;2013;2015;55;1;0;7;;0;0
13047050;01;242.3070391;1;1632.8625;8;111111114444;2013;2015;54;2;0;4;;1;0
13047069;01;2770.7837022;0;972.16666667;0;444444444444;2013;2015;60;4;1;12;;1;0
13047126;01;471.26430753;1;516.27222222;2.0074369293;444441414414;2013;2015;45;6;1;9;;0;0
13047176;01;533.62581339;0;507.85909091;0;944444444444;2013;2015;54;6;1;11;1;0;0
13047202;01;3944.3997446;0;370.5;4;111144444444;2013;2015;49;2;0;8;;1;0
13047239;01;810.56439556;1;506.70416667;0;444444444444;2013;2015;50;5;0;12;1;0;0
13047324;01;1195.75947;0;2780.5833333;0;444444444444;2013;2015;56;3;0;12;0;0;0
13047372;02;239.24048373;1;79.0625;7.9246823782;111114141144;2013;2015;52;0;1;4;;0;0
13047392;01;598.19858421;0;322.495;2;414444444441;2013;2015;46;1;0;10;;1;0
13047394;02;614.07895577;1;1216.3333333;9;111111111444;2013;2015;39;0;0;3;;1;0
13047433;01;573.01927941;0;1173.8333333;4.2999281802;944444411111;2013;2015;34;1;0;6;;0;0
13047438;01;689.95370593;0;2346.6;1.918734225;444444444411;2013;2015;38;1;0;10;;1;0
13047438;02;689.95370593;0;4052.5;0;222222222244;2013;2015;32;0;0;2;;0;0
13047452;02;1240.4094361;1;506.70416667;0;444444444444;2013;2015;26;2;0;12;;0;1
13047460;03;589.02043564;1;968.41666667;0;444444444444;2013;2015;52;2;0;12;;1;0
13047461;01;453.80146229;0;1045.5;1.6172680577;144144411114;2013;2015;35;0;0;6;;0;0
13047511;02;806.7844205;1;944;6;411411141444;2013;2015;35;2;0;6;;1;0
13047617;01;279.15220749;1;494.2875;0.1257339304;444444444444;2013;2015;58;6;1;12;;1;0
13047618;01;646.35911125;0;494;0.4050059675;111444444444;2013;2015;52;5;0;9;;0;0
13047673;01;1155.5546184;0;235.2875;2.7506450246;444444444444;2013;2015;55;3;1;12;;1;0
13047674;01;611.75254016;1;506.70416667;0;444444444444;2013;2015;48;3;1;12;1;1;0
13047697;01;912.55740308;0;494;0;777774444444;2013;2015;32;3;0;7;;0;0
13047752;02;494.9991714;1;919.66666667;6;444111111444;2013;2015;57;1;1;6;;1;0
13047800;01;734.81149515;0;1107.9;2;114444444444;2013;2015;42;2;0;10;;0;0
13047828;04;830.51303859;0;7297.25;4;444444441111;2013;2015;32;0;0;8;;1;0
13047828;05;830.51303859;0;524.49;0;444447777777;2013;2015;39;3;1;5;;0;0
13047837;02;727.2302856;0;506.70416667;0;444444444444;2013;2015;46;4;1;12;;1;0
13047846;01;885.55403855;0;311.645;2;444441444441;2013;2015;54;1;0;10;;0;0
13047877;01;497.56221179;0;607.63571429;5;111114444444;2013;2015;57;3;0;7;;1;0
13047896;01;484.77360329;0;1014.8333333;0;444444444444;2013;2015;58;4;1;12;0;1;0
13047898;01;602.11814305;0;1064.2;7;111114444411;2013;2015;57;1;0;5;;1;0
13047907;01;719.05656964;1;239.70416667;2.717919755;444444444444;2013;2015;48;6;1;12;;1;0
13047917;01;704.39214855;1;506.70416667;0;444444444444;2013;2015;59;0;0;12;;1;0
13047950;02;357.8321041;1;894.5;8;441111111144;2013;2015;35;0;0;4;;1;0
13047965;02;401.4519513;1;1641.3333333;9;111111111444;2013;2015;22;0;0;3;;1;1
13047994;01;579.70964403;0;2197.5;0;445555555555;2013;2015;65;8;0;2;;0;0
13048002;01;444.13074768;0;290.34375;1.5492831557;777744444444;2013;2015;46;6;0;8;;0;0
13048090;01;386.11955601;1;456.375;0.2531902433;222244442222;2013;2015;41;0;0;4;;1;0
13048182;01;769.56576228;0;346.27222222;2.0298279032;444444444111;2013;2015;45;1;1;9;;1;0
13048204;02;252.19453887;0;3207.5;0;444444444444;2013;2015;58;2;0;12;;1;0
13048258;02;627.32374876;1;858.41666667;0;444444444444;2013;2015;52;2;0;12;0;0;0
13048270;02;525.51948572;0;651.91666667;1.2737019384;444444444444;2013;2015;51;2;0;12;0;0;0
13048274;01;552.2084889;0;752;11;111111111114;2013;2015;29;0;0;1;;1;1
13048274;02;552.2084889;0;492.66666667;3;444441114444;2013;2015;33;2;0;9;0;0;0
13048283;02;476.383759;1;606.66666667;2.7873071686;114444441111;2013;2015;32;1;0;6;;1;0
13048289;01;525.28817745;1;506.70416667;0;444444444444;2013;2015;59;4;1;12;;1;0
13048301;01;616.12069566;0;275.33333333;3;444444444111;2013;2015;41;1;1;9;0;0;0
13048302;02;366.60183536;1;502.0375;0.0405990186;444444444444;2013;2015;36;2;0;12;;1;0
13048331;01;373.53148426;1;325.60714286;5;441111144444;2013;2015;57;2;0;7;;1;0
13048346;01;911.81194991;0;1135.625;4;144444444111;2013;2015;32;3;0;8;0;0;0
13048346;02;911.81194991;0;592.66666667;9;411111111414;2013;2015;38;0;1;3;;1;0
13048352;01;756.81441245;0;1423.3333333;6;441111114444;2013;2015;54;1;0;6;0;0;0
13048352;03;756.81441245;0;555.81818182;0.5400899749;444444444441;2013;2015;21;0;0;11;0;0;1
13048355;01;1035.7447977;0;956.375;1.4551672489;111144444444;2013;2015;28;0;0;8;;0;1
13048364;02;415.28920969;0;508.15833333;0.1136772521;444444999999;2013;2015;36;2;0;6;;1;0
13048400;01;1223.6813822;0;1457;8;111111114444;2013;2015;26;0;0;4;;1;1
13048407;01;645.31883336;1;1171.6;6;111111244444;2013;2015;39;3;0;5;;1;0
13048434;01;727.41025289;0;463.49545455;0.8301884169;444444414444;2013;2015;51;2;0;11;;0;0
13048457;01;649.10607799;0;506.70416667;0;444444444444;2013;2015;43;5;0;12;;0;0
13048539;04;865.48432951;0;1046.4285714;4.7219119191;444444411111;2013;2015;26;1;0;7;0;0;1
13048545;01;471.86897998;1;492.95;0.1377906086;444444434444;2013;2015;41;4;1;11;;1;0
13048551;01;1845.49315;1;1169.25;0.1042041478;444444444444;2013;2015;47;2;0;12;;1;0
13048579;01;881.75146302;0;697.5;5.776010075;411111144444;2013;2015;26;2;0;6;;1;1
13048584;01;570.88460608;1;944.88888889;1.2211692689;444444444111;2013;2015;34;2;0;9;0;1;0
13048645;01;416.52592731;1;1493.3333333;1.8972044424;444444444444;2013;2015;58;2;0;12;;1;0
13048665;01;607.73489961;0;1331;5.7045311968;111111411114;2013;2015;29;1;0;2;;1;1
13048671;02;1514.8125519;1;131.875;3;944444411144;2013;2015;26;2;0;8;;0;1
13048683;02;589.28381358;1;925.525;6.5708896485;411111111114;2013;2015;54;5;1;2;;0;0
13048702;01;404.3272819;1;158.88888889;1.6724335121;444444444111;2013;2015;31;1;0;9;;0;0
13048724;01;860.03124933;1;1241.25;8;111111114444;2013;2015;26;2;0;4;;1;1
13048767;01;535.25192572;1;544.81666667;0;884448888888;2013;2015;56;13;1;3;;1;0
13048785;01;510.59786217;1;1298.5;1.1824156602;114444444411;2013;2015;34;1;0;8;;1;0
13048877;01;483.36191086;0;506.70416667;0;444444444444;2013;2015;31;3;0;12;;0;0
13048911;01;1895.7367829;0;1617;2;444444444411;2013;2015;47;2;0;10;;1;0
13048995;01;233.6941813;1;506.70416667;0;444444444444;2013;2015;42;5;0;12;;1;0
13049018;01;317.44867954;1;448.62083333;0.5821653214;444444444444;2013;2015;39;1;0;12;1;1;0
13049031;01;324.67080441;0;1203.75;0;444444444444;2013;2015;47;0;1;12;;0;0
13049031;02;324.67080441;0;1392.0833333;0;444444444444;2013;2015;51;2;0;12;;1;0
13049032;01;853.70869899;0;506.70416667;0;444444444444;2013;2015;57;2;0;12;;0;0
13049081;02;546.81389669;1;386.45416667;1.2099737819;444444444444;2013;2015;39;2;0;12;;1;0
13049096;01;525.30203093;0;346.27222222;1.3873791905;444444414411;2013;2015;40;1;1;9;;0;0
13049096;02;525.30203093;0;506.70416667;0;444444444444;2013;2015;41;2;0;12;;1;0
13049099;01;921.43208952;0;494;1;122222224444;2013;2015;49;0;0;4;1;0;0
13049161;01;424.79121045;0;570.225;0;448888888888;2013;2015;53;11;0;2;;1;0
13049179;01;1691.8384935;0;494;0;888844488888;2013;2015;46;18;0;3;;1;0
13049208;01;1875.9235375;0;642.85714286;1.1781097037;113444444411;2013;2015;21;2;0;7;;0;1
13049230;01;359.52737079;0;673.75;2.4948712073;444444441111;2013;2015;57;1;0;8;0;0;0
13049259;01;461.84726159;1;370.5;2.6051036942;411114444444;2013;2015;57;0;0;8;;1;0
13049263;03;862.7055904;0;607.33333333;3.5018498962;111111444444;2013;2015;31;3;0;6;;0;0
13049273;01;725.71558691;0;788.42857143;5;444444411111;2013;2015;48;1;0;7;0;0;0
13049273;02;725.71558691;0;1525.9166667;0;444444444444;2013;2015;48;0;0;12;;1;0
13049294;01;355.43775435;1;2530.5833333;0;444444444444;2013;2015;54;2;0;12;;1;0
13049295;01;481.90553153;0;1007.6666667;6;411111144444;2013;2015;31;2;0;6;;1;0
13049372;01;860.33780639;1;506.70416667;0;444444444444;2013;2015;59;4;0;12;;1;0
13049468;01;255.81129757;0;404.18181818;1;144444444444;2013;2015;43;2;1;11;;0;0
13049476;01;699.04695862;0;429.625;0.3100288694;222222222244;2013;2015;43;0;0;2;;0;0
13049480;01;894.79827476;1;1424;2.4137961974;111111111444;2013;2015;29;0;0;3;;1;1
13049505;01;845.78061691;0;300;11;111111111114;2013;2015;22;0;0;1;;1;1
13049520;01;399.73409863;1;1096.2222222;3;444444444111;2013;2015;59;1;0;9;;1;0
13049635;01;710.72531558;0;1553.3333333;9;111111111444;2013;2015;42;0;0;3;;0;0
13049654;03;433.55842922;1;716.66666667;6;411144444111;2013;2015;21;0;0;6;;1;1
13049655;01;313.43130443;0;748.75;2.2666555118;999944444444;2013;2015;30;2;0;8;;0;0
13049674;02;516.38953371;1;556;4.6633509104;444444111114;2013;2015;21;2;0;7;;1;1
13049687;02;881.36070643;1;532.1125;0;444422222222;2013;2015;33;0;0;4;;1;0
13049696;01;213.96038999;0;506.70416667;0;444444444444;2013;2015;53;4;0;12;;0;0
13049722;01;399.8426731;0;888.57142857;4.9165411538;444444411111;2013;2015;40;1;0;7;;1;0
13049741;01;981.24553444;0;431;0.2945274259;499944444441;2013;2015;29;1;0;8;;0;1
13049754;01;828.30860877;0;1501.5833333;0;444444444444;2013;2015;49;2;0;12;;1;0
13049792;01;804.3059891;0;2268.0833333;2.9952233549;444444444444;2013;2015;54;2;1;12;;1;0
13049810;01;499.84911986;1;1178.8888889;2.6395513464;441114444444;2013;2015;39;2;1;9;;1;0
13049818;02;833.96042629;1;804.11111111;3;111444444444;2013;2015;31;2;0;9;;1;0
13049840;02;326.9515705;1;2002;1.8076405468;441144443333;2013;2015;36;2;0;6;;1;0
13049846;01;368.83735049;0;3197.5833333;0;444444444444;2013;2015;55;3;0;12;;1;0
13049877;01;526.2309958;0;377.10555556;0;488844444444;2013;2015;60;11;0;9;;1;0
13049898;01;156.21133197;0;1365.5833333;0;444444444444;2013;2015;44;3;0;12;;1;0
13049914;01;428.29554348;0;919.25;8;411111111444;2013;2015;38;1;0;4;0;0;0
13049931;01;265.01755039;0;492.95416667;0.1395129912;444444444444;2013;2015;53;5;0;12;1;0;0
13049938;01;1254.9446251;0;2989.75;2;117777774444;2013;2015;27;2;0;4;;1;1
13049972;01;613.27089848;1;164.66666667;0.2141659745;441144444441;2013;2015;27;1;0;9;;1;1
13049985;02;747.45528576;1;983.5;1.1901663819;444444444444;2013;2015;29;1;0;12;;1;1
13050003;02;582.89711253;1;717.75;8;444111111114;2013;2015;32;0;0;4;0;1;0
13050004;01;464.49611487;0;2548.75;0.8396615213;411111111444;2013;2015;61;1;1;4;;0;0
13050032;01;263.03874042;1;477.125;2.2847405292;944444444111;2013;2015;40;0;1;8;;1;0
13050042;01;680.96911942;1;510.93888889;0;444442224444;2013;2015;56;2;1;9;;1;0
13050045;01;892.06052306;0;3616.5;0;222243344444;2013;2015;36;2;0;6;;1;0
13050059;01;572.33387626;0;506.70416667;0;444444444444;2013;2015;35;2;1;12;;1;0
13050074;01;2841.4585988;0;1323.6;7;111111144444;2013;2015;22;0;0;5;;1;1
13050076;01;913.83295642;0;838.75;8;111111114444;2013;2015;44;2;0;4;;1;0
13050165;01;1151.755199;0;418.875;4;441111444444;2013;2015;20;1;0;8;0;1;1
13050174;01;697.80352525;0;506.70416667;0;444444444444;2013;2015;39;8;1;12;;0;0
13050218;01;486.18068871;0;171.5;1.8356169615;111111444444;2013;2015;35;0;0;6;;0;0
13050263;01;774.84575266;0;411.66666667;1.6457365817;114444447777;2013;2015;40;3;0;6;;0;0
13050295;01;697.32013487;0;464;8.2820767693;111111111114;2013;2015;27;1;0;1;0;0;1
13050314;01;804.97647938;0;363.0375;1.4545521122;444444444444;2013;2015;32;2;0;12;;0;0
13050347;01;515.66825022;0;506.70416667;0;444444444444;2013;2015;44;6;0;12;1;0;0
13050349;01;814.13869545;0;1887;6.5647382821;111111114444;2013;2015;42;0;0;4;0;0;0
13050382;01;405.12755217;0;1099.6;2;441144444444;2013;2015;35;2;0;10;;0;0
13050382;02;405.12755217;0;1157;0;444444444444;2013;2015;34;0;0;12;;1;0
13050393;01;4719.7577925;0;506.70416667;0;444444444444;2013;2015;56;3;1;12;;0;0
13050394;02;466.68524719;1;476.125;3.2156883286;444444441111;2013;2015;51;0;1;8;;0;0
13050398;01;678.14750081;0;506.70416667;0;444444444444;2013;2015;55;23;1;12;1;0;0
13050431;01;1471.7120595;0;3887.6666667;9;441111111114;2013;2015;29;1;0;3;0;0;1
13050452;02;239.03740451;1;410.445;2;444444444411;2013;2015;41;1;1;10;;1;0
13050486;01;290.26587488;1;455.5;4;444444441111;2013;2015;45;1;0;8;0;0;0
13050503;02;663.05954653;1;560.75;2.4311430508;333444488111;2013;2015;56;1;0;4;;1;0
13050507;01;886.70661546;0;401.16111111;2;444444444911;2013;2015;50;2;0;9;;0;0
13050513;01;943.09780946;0;1639.5454545;1;444444414444;2013;2015;43;2;0;11;0;1;0
13050519;01;939.54547459;0;506.70416667;0;444444444444;2013;2015;51;3;1;12;;0;0
13050519;02;939.54547459;0;510.93888889;0;444444444888;2013;2015;52;10;1;9;;1;0
13050553;01;320.12716436;1;349.59;1.4734983209;444448888888;2013;2015;60;4;1;5;;1;0
13050554;01;826.33596912;0;506.70416667;0;444444444444;2013;2015;33;2;0;12;;0;0
13050566;02;355.64645638;1;4076.125;4;444444441111;2013;2015;45;0;1;8;0;1;0
13050571;01;1040.4040978;0;699.09090909;0.6303920344;434444444444;2013;2015;27;1;0;11;0;0;1
13050585;02;855.19407331;0;7639.9;0;224444444444;2013;2015;58;2;0;10;;1;0
13050630;01;490.67425836;1;293.6;1.2504497732;444411444444;2013;2015;23;1;0;10;;0;1
13050638;01;848.33105669;0;1408.375;1.8562363418;111414444444;2013;2015;49;0;0;8;0;0;0
13050653;01;1339.7240351;0;711.71428571;5;444444411111;2013;2015;22;1;0;7;;1;1
13050688;01;219.10466473;0;204.375;1;122244444444;2013;2015;53;2;0;8;;1;0
13050696;01;507.75449724;0;207.42857143;4.9105128147;444411111444;2013;2015;45;1;0;7;;0;0
13050700;02;623.23157518;1;378.16666667;6;444441111114;2013;2015;37;1;0;6;;1;0
13050751;01;459.74715566;0;509.245;0;444444334444;2013;2015;35;3;0;10;;0;0
13050768;01;783.19343569;0;589.5;0.0542550521;999994444441;2013;2015;34;2;0;6;;0;0
13050773;01;504.76312095;0;1493.6;7;411111114444;2013;2015;35;2;1;5;;1;0
13050827;01;601.4717489;1;1039.5;4.1552480412;444444444444;2013;2015;45;1;0;12;;1;0
13050836;01;572.72493267;1;343.7875;1.6397082426;444444444444;2013;2015;40;1;0;12;1;1;0
13050868;02;368.78292057;1;940.83333333;0.0611445826;444444444444;2013;2015;54;2;0;12;;1;0
13050871;02;591.30204416;1;1575.8333333;4.7933907973;244444411111;2013;2015;33;0;0;6;0;1;0
13050949;01;767.71777365;0;444.6;2;114444444444;2013;2015;40;3;0;10;;0;0
13050954;02;902.66116352;1;893;4;111143344444;2013;2015;28;0;0;6;;1;1
13051026;01;649.16847901;1;506.70416667;0;444444444444;2013;2015;33;2;0;12;;0;0
13051030;01;332.21790672;1;601.875;1;999444444441;2013;2015;36;1;0;8;;1;0
13051036;02;550.19719031;1;1170.6666667;3;111444444444;2013;2015;36;2;1;9;;1;0
13051055;02;1145.3159647;0;925.5;4.7021045191;131111414441;2013;2015;33;1;0;4;0;1;0
13051092;01;527.81706898;0;1208.0833333;3.7625448066;444444444444;2013;2015;47;3;1;12;;1;0
13051092;02;527.81706898;0;1136.6666667;6;111114444144;2013;2015;52;1;1;6;;0;0
13051110;01;1108.1477287;0;506.70416667;0;444444444444;2013;2015;42;3;0;12;1;1;0
13051118;01;2949.5724703;0;901;3.4912695459;444144441114;2013;2015;23;1;0;8;0;0;1
13051122;02;504.26678352;1;459.845;2;444444411444;2013;2015;41;1;0;10;;1;0
13051123;01;210.68008124;1;494;9;111111111444;2013;2015;50;0;1;3;;1;0
13051142;01;751.35550623;0;532.1125;0;422222222444;2013;2015;30;4;0;4;1;0;0
13051161;03;365.65643301;0;507.85909091;0;444444444447;2013;2015;54;7;1;11;1;1;0
13051161;04;365.65643301;0;506.70416667;0;444444444444;2013;2015;48;5;0;12;;0;0
13051226;01;719.00971223;0;412;7;111111144444;2013;2015;29;0;0;5;;1;1
13051306;01;895.40252894;0;505.0375;0.0172238261;444444444444;2013;2015;33;2;0;12;;0;0
