"proba_ass";"ident";"noi";"wpela16"
0.397;"14049436";"3";737.851679
0.184;"14049448";"1";774.86912551
0.11;"14049448";"2";774.86912551
0.048;"14049474";"1";817.08265483
0.02;"14049486";"2";392.2224196
0.064;"14049486";"3";392.2224196
0.01;"14049497";"1";576.73016598
0.37;"14049501";"2";833.87449342
0.032;"14049509";"2";552.95539744
0.141;"14049515";"1";654.12043042
0.048;"14049533";"1";758.23756497
0.141;"14049586";"1";1104.7658941
0.091;"14049587";"1";1525.692291
0.099;"14049592";"1";883.55041094
0.195;"14049603";"1";383.58662422
0.026;"14049618";"2";410.01020337
0.01;"14049619";"1";336.92086094
0.041;"14049624";"1";890.5710336
0.123;"14049625";"1";1037.4622119
0.133;"14049634";"1";788.19774326
0.014;"14049640";"1";321.45825048
0.364;"14049643";"1";815.14628632
0.038;"14049650";"3";587.15919985
0.078;"14049652";"1";416.41660282
0.374;"14049667";"1";418.5193303
0.666;"14049672";"1";504.89723802
0.01;"14049687";"1";943.70197555
0.015;"14049691";"1";338.29602178
0.085;"14049691";"2";338.29602178
0.087;"14049711";"2";898.63481467
0.132;"14049718";"1";598.44903844
0.097;"14049751";"1";587.40147006
0.063;"14049755";"1";512.13634073
0.073;"14049770";"1";491.36629715
0.02;"14049780";"1";978.0528614
0.444;"14049793";"2";523.61988424
0.145;"14049794";"4";337.78750581
0.064;"14049795";"1";562.09150988
0.14;"14049802";"2";685.54240428
0.025;"14049820";"1";693.33232376
0.056;"14049825";"1";330.79965533
0.01;"14049832";"2";737.17958839
0.722;"14049847";"1";436.75527746
0.029;"14049848";"2";459.36594638
0.408;"14049858";"2";489.63357584
0.263;"14049896";"1";539.16674306
0.279;"14049899";"1";427.48240049
0.01;"14049911";"1";186.62587772
0.136;"14049933";"1";400.95220298
0.57;"14049942";"1";616.22428577
0.117;"14049958";"2";224.3943729
0.276;"14049973";"2";1565.5880459
0.057;"14049983";"1";444.51712697
0.045;"14049989";"2";587.97103987
0.19;"14049990";"2";876.28912585
0.217;"14049991";"1";435.12535548
0.027;"14049994";"1";599.05571128
0.023;"14050006";"1";1027.275695
0.03;"14050006";"2";1027.275695
0.092;"14050026";"1";708.59642103
0.356;"14050026";"2";708.59642103
0.118;"14050029";"1";625.22444955
0.181;"14050047";"2";282.66688731
0.051;"14050072";"2";863.66597698
0.028;"14050100";"2";623.71246164
0.028;"14050122";"2";485.57235042
0.488;"14050137";"3";406.60552055
0.065;"14050144";"1";575.3622551
0.051;"14050179";"1";821.01570087
0.141;"14050198";"2";517.19739677
0.056;"14050206";"2";377.28482297
0.124;"14050233";"1";341.16721513
0.166;"14050245";"2";450.54987058
0.285;"14050264";"1";287.99853314
0.526;"14050281";"1";656.44174778
0.111;"14050295";"1";913.84328626
0.087;"14050295";"2";913.84328626
0.318;"14050302";"1";827.52725066
0.109;"14050330";"1";517.57736493
0.054;"14050333";"2";611.30349057
0.106;"14050345";"2";1203.8154218
0.126;"14050400";"1";512.06870873
0.092;"14050423";"2";801.3852049
0.38;"14050434";"1";175.72003889
0.047;"14050437";"2";416.75360511
0.263;"14050444";"2";129.14114469
0.022;"14050447";"2";645.99995804
0.123;"14050464";"2";422.80096181
0.06;"14050492";"1";544.43870627
0.031;"14050498";"1";504.76243418
0.114;"14050504";"2";342.42175682
0.114;"14050516";"2";563.16783336
0.075;"14050517";"2";1106.3969421
0.042;"14050517";"4";1106.3969421
0.139;"14050524";"1";446.04532656
0.052;"14050525";"1";691.27568738
0.135;"14050542";"2";626.7476287
0.151;"14050558";"1";505.19734868
0.241;"14050567";"1";300.08793858
0.039;"14050588";"3";341.96807635
0.044;"14050605";"1";597.28443453
0.195;"14050610";"1";418.95992619
0.015;"14050611";"2";418.49479871
0.263;"14050650";"1";715.62618157
0.054;"14050663";"4";541.28626032
0.012;"14050669";"2";679.41275821
0.012;"14050678";"2";197.4167244
0.042;"14050680";"1";460.6382496
0.028;"14050706";"1";571.75266328
0.009;"14050757";"1";396.96574796
0.571;"14050767";"2";576.87420952
0.007;"14050768";"1";811.59120942
0.021;"14050772";"2";1034.8063745
0.174;"14050795";"1";734.78692389
0.222;"14050801";"3";439.84355704
0.007;"14050802";"1";715.50199985
0.163;"14050805";"1";496.49599551
0.262;"14050806";"1";391.56412676
0.633;"14050833";"2";404.76294852
0.405;"14050877";"2";385.37394864
0.6;"14050888";"1";494.26007981
0.562;"14050902";"2";234.23478956
0.006;"14050937";"1";706.65888018
0.156;"14050956";"1";367.91118745
0.106;"14050960";"1";863.21266996
0.243;"14050970";"1";429.94346725
0.036;"14050977";"2";465.47470441
0.312;"14050986";"1";764.41613577
0.49;"14051010";"2";580.5937449
0.098;"14051029";"1";667.02179464
0.174;"14051036";"1";895.644719
0.128;"14051047";"2";609.17822384
0.713;"14051048";"1";848.54525631
0.026;"14051078";"1";938.18455003
0.049;"14051088";"2";324.71065921
0.602;"14051102";"2";112.02332782
0.282;"14051131";"1";944.25301287
0.383;"14051140";"3";372.61262976
0.148;"14051149";"1";874.42145294
0.095;"14051150";"2";268.82404708
0.428;"14051151";"2";619.33771149
0.069;"14051154";"3";359.64681063
0.033;"14051173";"2";688.47558204
0.258;"14051177";"1";347.5837932
0.62;"14051187";"1";1157.7177398
0.026;"14051191";"2";563.70664538
0.226;"14051199";"1";315.40062719
0.146;"14051202";"1";451.11406068
0.127;"14051212";"2";709.08873606
0;"14000015";"1";559.25321215
0;"14000195";"2";629.05106
1;"14000226";"1";382.88666159
1;"14000248";"1";607.29003684
0;"14000250";"1";579.56652741
0;"14000338";"6";383.2880569
0;"14000363";"1";376.53720796
0;"14000379";"2";812.96138256
1;"14000392";"1";957.52440895
0;"14000397";"1";665.66096666
0;"14000407";"1";819.8543992
0;"14000408";"2";594.19182581
0;"14000409";"1";2051.7422427
1;"14000410";"1";724.69971526
0;"14000451";"1";1053.172591
0;"14000459";"1";620.87726534
0;"14000526";"1";1487.5919498
0;"14000526";"2";1487.5919498
0;"14000540";"1";698.05330589
0;"14000559";"1";473.31945742
1;"14000574";"1";533.21577117
0;"14000575";"1";301.16794396
0;"14000579";"2";703.31115679
0;"14000671";"2";595.70016315
0;"14000676";"1";237.7150622
0;"14000689";"1";932.74634049
1;"14000702";"1";833.97099969
0;"14000797";"1";576.74988762
1;"14000830";"2";657.8012631
1;"14000845";"1";683.47439019
0;"14000895";"1";1123.2961691
0;"14000982";"3";377.08381233
0;"14001015";"3";280.65306774
0;"14001028";"1";781.7420543
0;"14001080";"1";255.29874357
1;"14001082";"1";569.56960249
0;"14001143";"1";690.35624989
0;"14001177";"1";584.98807762
0;"14001208";"2";488.33278117
1;"14001260";"1";561.68148796
1;"14001263";"1";633.10849913
1;"14001308";"1";364.33468661
1;"14001314";"1";334.3294345
1;"14001320";"1";486.50013093
0;"14001352";"1";1081.0756109
0;"14001372";"3";677.77018594
0;"14001390";"1";285.26733475
1;"14001427";"1";709.00426038
0;"14001430";"2";499.86133477
0;"14001451";"2";550.15081557
0;"14001453";"3";397.57095279
0;"14001454";"1";530.60268609
0;"14001512";"1";595.43755005
0;"14001528";"1";552.09084913
0;"14001532";"1";921.29724154
0;"14001611";"2";349.0781323
1;"14001621";"1";546.96461675
1;"14001629";"1";719.28817157
1;"14001696";"1";1578.6838778
0;"14001767";"1";760.66753136
0;"14001827";"1";421.88702732
0;"14001827";"2";421.88702732
0;"14001899";"1";546.30567788
0;"14001911";"2";780.2601677
0;"14001925";"1";890.62610485
0;"14001995";"1";237.95053502
0;"14002051";"1";69.83205856
0;"14002069";"1";459.36525758
1;"14002078";"2";661.07757894
1;"14002122";"1";497.16387523
0;"14002156";"1";444.98374033
0;"14002156";"2";444.98374033
0;"14002171";"2";507.40032968
0;"14002203";"2";298.2597692
0;"14002209";"3";243.463285
0;"14002256";"1";505.37594164
0;"14002256";"2";505.37594164
1;"14002322";"1";925.10872689
0;"14002337";"2";496.31561564
0;"14002402";"2";194.45212168
0;"14002461";"2";454.83192888
0;"14002518";"1";562.40840393
0;"14002562";"1";987.72832168
0;"14002576";"1";506.75884269
1;"14002620";"1";709.03109573
0;"14002655";"1";521.64663479
0;"14002688";"4";644.27192587
0;"14002688";"5";644.27192587
0;"14002692";"1";709.09070271
0;"14002711";"2";637.66454947
1;"14002734";"1";1035.8934187
0;"14002753";"3";506.84668407
0;"14002765";"1";576.84630321
0;"14002818";"1";746.54065367
0;"14002864";"1";318.80800436
0;"14002909";"1";389.40467129
1;"14002915";"2";241.28284146
1;"14002918";"7";431.8305898
1;"14002992";"1";1767.6740983
1;"14003025";"1";703.99635192
1;"14003047";"1";701.02993027
0;"14003064";"1";1025.2120454
0;"14003093";"3";785.26138856
0;"14003135";"1";732.12630321
0;"14003212";"1";687.6522618
1;"14003233";"1";415.20633331
1;"14003248";"1";599.35197095
0;"14003295";"1";574.41087905
0;"14003324";"1";497.53865542
0;"14003339";"1";796.08955776
0;"14003410";"3";366.38723041
1;"14003486";"1";886.94746449
0;"14003497";"2";589.54813656
0;"14003520";"1";681.60753179
0;"14003563";"1";288.83935464
0;"14003684";"2";502.03669035
0;"14003690";"1";431.83580443
0;"14003695";"1";848.70735815
0;"14003715";"1";538.74221888
0;"14003733";"2";685.3637564
0;"14003785";"1";920.86947877
0;"14003918";"3";379.673206
0;"14003976";"1";526.71418542
1;"14004004";"1";733.75521374
0;"14004022";"2";537.02834077
0;"14004023";"2";787.59575335
0;"14004030";"1";574.99827807
1;"14004076";"1";389.10157566
1;"14004087";"1";245.09140579
1;"14004118";"2";374.12553649
0;"14004138";"1";662.94212588
0;"14004144";"1";620.12914039
1;"14004171";"2";390.38205674
0;"14004225";"1";746.23023699
0;"14004229";"2";501.87202417
0;"14004246";"1";765.78167345
0;"14004248";"1";452.59114368
1;"14004249";"1";788.74600237
0;"14004317";"2";511.34159612
0;"14004371";"2";482.8423212
0;"14004384";"2";556.80561758
1;"14004425";"2";383.6438069
0;"14004533";"1";422.53884222
0;"14004576";"1";511.93428916
0;"14004595";"2";419.59395412
1;"14004618";"1";554.61726769
0;"14004636";"4";477.28220874
0;"14004650";"1";137.23678957
0;"14004673";"1";539.87958832
0;"14004712";"2";679.51496552
1;"14004713";"1";1064.51691
1;"14004715";"1";387.69081783
0;"14004763";"2";799.7681046
1;"14004772";"3";1137.7244126
1;"14004800";"3";1014.9398632
0;"14004802";"1";413.68558078
1;"14004927";"1";449.97986217
1;"14004983";"1";417.15745212
1;"14004991";"1";659.81730723
0;"14005024";"1";559.37496472
0;"14005054";"1";780.6912904
0;"14005116";"1";2371.3978752
0;"14005154";"1";779.34254339
0;"14005236";"2";684.07057532
0;"14005249";"1";500.64878269
0;"14005291";"2";637.42896953
0;"14005342";"1";464.09024781
0;"14005482";"1";429.24916401
0;"14005483";"2";485.69608298
0;"14005493";"1";653.83388009
0;"14005534";"1";507.9931639
1;"14005536";"1";797.0129016
0;"14005549";"1";547.03548622
1;"14005599";"1";505.75434426
1;"14005631";"2";1191.7952907
0;"14005643";"1";671.72243015
0;"14005687";"1";590.75728574
1;"14005688";"1";516.28304452
0;"14005696";"2";588.25253563
1;"14005840";"1";536.66590632
1;"14005866";"1";540.09330811
0;"14005913";"2";1681.2306016
0;"14005969";"1";584.15662308
0;"14006029";"2";567.09931798
1;"14006057";"2";737.98322425
1;"14006126";"1";284.56663973
0;"14006126";"2";284.56663973
0;"14006127";"1";946.89236197
0;"14006260";"1";491.95142045
1;"14006370";"1";434.52130069
0;"14006451";"1";578.41646173
0;"14006458";"1";1049.0901015
1;"14006472";"1";1021.3281333
1;"14006489";"1";777.81488882
0;"14006547";"1";461.3329881
0;"14006555";"2";371.81890721
0;"14006588";"3";481.69478835
0;"14006615";"1";727.49871618
0;"14006632";"2";985.19101191
0;"14006646";"1";438.64603002
0;"14006694";"1";498.14998356
0;"14006717";"1";695.29975355
0;"14006838";"1";245.82806999
0;"14006903";"1";332.06490118
0;"14006925";"2";567.33883747
0;"14006964";"1";502.47996598
1;"14006994";"1";656.15077376
0;"14007043";"2";978.40865221
0;"14007142";"1";710.5996938
1;"14007214";"2";404.45717885
0;"14007394";"1";658.89967501
1;"14007394";"2";658.89967501
0;"14007416";"1";149.79021934
0;"14007434";"4";418.21619575
0;"14007564";"3";400.71241744
1;"14007648";"1";694.98135606
1;"14007665";"1";583.12035501
0;"14007679";"3";1086.1305816
0;"14007757";"1";456.02107616
0;"14007776";"1";419.49104717
1;"14007776";"2";419.49104717
0;"14007814";"1";1128.203346
0;"14007923";"1";562.31705829
1;"14007932";"1";499.87080277
0;"14007952";"2";750.26318128
0;"14007957";"1";486.08827796
0;"14007959";"1";468.71911291
0;"14007973";"5";484.70067654
0;"14007978";"1";245.89132191
0;"14007979";"1";957.38421096
0;"14008000";"2";515.90288032
0;"14008001";"1";467.19529646
0;"14008025";"2";643.41788398
1;"14008044";"1";571.8895236
0;"14008114";"1";1046.6415629
1;"14008119";"1";636.49237901
0;"14008121";"1";597.23700691
0;"14008155";"1";842.27752597
0;"14008171";"1";469.35892323
1;"14008189";"4";481.62488306
0;"14008208";"1";664.82383158
0;"14008324";"1";654.78167962
0;"14008337";"1";1012.204513
0;"14008373";"1";1252.0838549
0;"14008392";"1";514.37019827
0;"14008395";"1";488.77999303
0;"14008443";"1";354.38432332
0;"14008445";"1";651.4089317
0;"14008457";"1";472.37115008
0;"14008468";"1";378.7829426
0;"14008468";"2";378.7829426
0;"14008595";"1";739.33000434
1;"14008599";"1";982.3760994
0;"14008734";"2";217.58203273
0;"14008743";"1";537.93946996
0;"14008774";"1";388.45811805
0;"14008809";"1";791.44407919
0;"14008825";"2";500.6465687
1;"14008847";"1";725.28295813
0;"14008919";"2";707.33767719
0;"14008920";"2";531.4650907
0;"14008928";"1";117.64994048
1;"14008987";"1";591.56879068
0;"14009011";"2";820.47045503
1;"14009025";"2";484.77368909
1;"14009043";"1";486.13358779
0;"14009044";"1";829.13982838
0;"14009068";"1";476.43701843
1;"14009098";"2";351.47344354
1;"14009163";"1";528.06836525
1;"14009170";"2";338.43788168
0;"14009174";"2";1028.8990862
0;"14009189";"3";321.15864539
0;"14009347";"2";441.51124017
0;"14009355";"5";393.56302523
0;"14009434";"1";482.86966422
0;"14009454";"1";604.45945319
0;"14009582";"1";378.08171313
0;"14009595";"1";625.55946154
0;"14009677";"1";341.8255089
0;"14009716";"2";700.69872031
0;"14009757";"1";234.02854142
0;"14009762";"1";598.70064759
0;"14009778";"1";753.76431518
1;"14009837";"1";996.65187105
1;"14009837";"2";996.65187105
0;"14009916";"1";1508.9953046
0;"14009946";"1";293.04242886
0;"14009975";"3";426.15153974
0;"14010013";"1";1150.9305159
0;"14010032";"3";511.13698953
0;"14010055";"2";1305.0376973
1;"14010082";"1";592.10841543
0;"14010093";"1";405.41362936
1;"14010104";"3";577.53654749
0;"14010223";"1";276.00541172
1;"14010282";"2";789.54838426
1;"14010459";"1";951.58851546
0;"14010535";"1";208.16277861
1;"14010554";"1";448.39300975
0;"14010616";"1";2898.7401987
0;"14010849";"1";1430.6254132
1;"14010871";"1";554.55130487
0;"14010910";"1";667.53957742
0;"14010956";"2";3769.2163091
0;"14010984";"1";428.67526863
0;"14010995";"5";464.14135537
0;"14011040";"1";742.80455968
0;"14011097";"3";495.68782433
0;"14011143";"2";528.38301693
0;"14011191";"1";1066.5853146
0;"14011205";"1";1547.2699487
0;"14011229";"1";411.91813029
0;"14011230";"1";1408.8477487
0;"14011287";"2";355.21933036
0;"14011340";"3";887.4800505
0;"14011490";"1";578.64031491
0;"14011506";"2";592.69399702
1;"14011529";"1";452.64904394
0;"14011568";"1";494.621788
1;"14011610";"1";789.60293186
1;"14011625";"1";278.01173575
0;"14011690";"1";601.56851368
0;"14011729";"2";464.37108821
1;"14011798";"1";937.18499546
0;"14011863";"4";756.01289455
0;"14011905";"1";548.88929286
1;"14011985";"1";486.82294757
0;"14012061";"1";378.47145281
1;"14012062";"1";500.80871098
0;"14012095";"2";158.68824349
0;"14012104";"1";933.82952772
0;"14012118";"2";485.87705754
1;"14012129";"1";532.76675996
0;"14012141";"1";673.58378212
0;"14012221";"2";382.0187629
0;"14012223";"1";140.77465157
1;"14012348";"2";591.73054509
1;"14012394";"1";726.34018623
0;"14012408";"2";715.61155394
0;"14012410";"1";456.76614638
0;"14012422";"1";287.03617986
0;"14012427";"2";628.69385455
0;"14012524";"6";153.52420157
0;"14012573";"1";888.08444276
0;"14012588";"1";631.47716696
1;"14012644";"1";722.81689656
0;"14012658";"1";426.42409037
1;"14012678";"1";441.91010152
0;"14012724";"1";552.79617916
0;"14012805";"2";454.44913617
1;"14012839";"1";228.01128771
0;"14012851";"1";633.47138256
0;"14012851";"2";633.47138256
0;"14012857";"1";575.6519727
0;"14012862";"1";332.54781813
0;"14012865";"1";362.07299418
1;"14012869";"1";858.70371425
0;"14012913";"1";516.49458443
0;"14012999";"1";550.72782327
1;"14013056";"1";877.24922134
0;"14013084";"2";590.81808092
1;"14013102";"2";234.21543426
0;"14013113";"1";1415.269185
0;"14013195";"2";1027.7963783
0;"14013225";"1";621.06282107
0;"14013243";"2";115.88974283
1;"14013397";"1";832.5860866
1;"14013481";"1";658.55935014
0;"14013489";"1";486.22832993
1;"14013521";"1";620.49377578
0;"14013579";"7";794.69862796
0;"14013598";"2";939.96400768
1;"14013637";"1";583.23064982
1;"14013658";"1";338.95163353
1;"14013664";"1";565.43069009
1;"14013699";"2";1298.5053461
1;"14013729";"3";218.3049766
0;"14013821";"1";646.56694161
0;"14013835";"1";541.79395881
0;"14013863";"1";460.86432394
1;"14013971";"1";250.91201508
0;"14014021";"2";697.56474341
0;"14014036";"1";396.56929439
0;"14014036";"2";396.56929439
0;"14014073";"1";541.24095883
0;"14014108";"1";780.8175255
1;"14014232";"2";265.757173
0;"14014235";"1";233.96297332
1;"14014249";"1";804.24528494
0;"14014296";"2";964.82124567
1;"14014307";"2";464.91875642
0;"14014351";"1";935.26057294
1;"14014373";"1";779.66073435
0;"14014373";"2";779.66073435
0;"14014391";"1";331.27111782
0;"14014408";"2";462.16888823
0;"14014469";"1";564.81615724
1;"14014481";"1";421.6859506
0;"14014590";"1";489.1562968
0;"14014624";"1";563.85066064
0;"14014628";"1";101.84934451
0;"14014640";"1";931.9468966
1;"14014655";"1";840.65758087
0;"14014694";"1";649.38137378
0;"14014715";"1";338.04505628
1;"14014805";"2";709.59992037
0;"14014836";"2";461.23775723
0;"14014868";"2";651.03527091
1;"14014912";"2";568.38094413
0;"14014916";"1";520.88010092
1;"14014935";"1";627.15853245
0;"14014937";"2";387.21377979
0;"14014954";"1";771.7087408
1;"14015008";"5";470.40028278
0;"14015013";"2";845.7763867
0;"14015024";"2";585.22473002
0;"14015069";"1";1269.6499527
0;"14015159";"2";395.42481662
1;"14015189";"1";611.26861305
0;"14015211";"1";965.21352485
0;"14015225";"2";712.33625464
1;"14015262";"2";459.30987492
0;"14015335";"2";607.85430594
0;"14015341";"2";627.49767402
0;"14015341";"3";627.49767402
0;"14015392";"1";1147.9661437
0;"14015457";"1";328.53188705
1;"14015472";"1";558.38978304
0;"14015524";"1";733.04797122
0;"14015529";"1";363.55145977
0;"14015574";"2";848.22026864
1;"14015702";"1";387.76041367
0;"14015746";"1";864.72324564
0;"14015795";"3";554.75561633
0;"14015867";"1";535.87450071
0;"14015880";"1";441.06343673
0;"14015897";"2";783.21954337
0;"14015931";"2";512.21800011
1;"14015933";"2";288.33234177
0;"14016003";"1";883.16969225
0;"14016044";"1";332.84643726
0;"14016081";"1";390.2579507
1;"14016089";"1";445.217831
1;"14016130";"3";264.18115913
0;"14016144";"1";376.68407332
0;"14016225";"1";889.42339399
0;"14016239";"1";613.32005824
0;"14016308";"1";453.40105261
1;"14016335";"1";519.35947399
0;"14016392";"2";828.70791405
1;"14016448";"1";672.73841298
0;"14016453";"1";343.30201291
0;"14016456";"1";1419.1493636
1;"14016501";"1";806.99804654
1;"14016518";"1";495.83301861
0;"14016537";"1";561.5016153
0;"14016540";"1";809.50562974
0;"14016543";"1";504.88821768
0;"14016600";"1";1323.2513412
0;"14016619";"1";610.43630714
0;"14016630";"2";609.34370761
0;"14016690";"3";757.81578204
1;"14016699";"1";761.90943423
1;"14016780";"1";800.8120492
0;"14016798";"1";620.0044761
0;"14016873";"1";378.56543062
0;"14016882";"2";838.07972603
0;"14016916";"1";567.95575786
0;"14016921";"2";886.88899529
1;"14016934";"1";497.94669875
0;"14016968";"1";248.40704093
0;"14017010";"2";1799.7735752
0;"14017048";"2";717.54637795
1;"14017052";"1";586.55262285
0;"14017135";"1";555.90871757
0;"14017171";"1";565.85631706
0;"14017173";"1";479.98454879
0;"14017174";"2";445.82579463
1;"14017179";"1";854.93807811
0;"14017302";"1";502.5700366
1;"14017311";"1";641.68297086
0;"14017345";"4";495.65081727
1;"14017368";"1";806.86345909
0;"14017404";"2";443.70126974
1;"14017453";"1";496.11931715
1;"14017496";"1";491.02523784
0;"14017526";"1";608.52817509
1;"14017541";"2";487.70549788
1;"14017563";"1";459.41440605
0;"14017618";"1";391.50893308
0;"14017650";"1";889.40603571
0;"14017652";"1";834.18540261
0;"14017749";"2";676.65442638
1;"14017856";"1";642.70314376
0;"14017857";"2";1897.3374931
0;"14017871";"1";706.7491245
1;"14017913";"1";630.33823985
1;"14017949";"1";753.17262207
0;"14017961";"2";429.75315975
0;"14017970";"1";606.52742172
1;"14017982";"2";428.01900625
0;"14017992";"1";461.36603866
0;"14018003";"2";404.85216207
1;"14018027";"2";173.04404093
0;"14018043";"1";598.03656528
0;"14018114";"1";618.79996473
0;"14018156";"2";296.75455967
1;"14018158";"1";553.04307352
0;"14018175";"3";430.49412343
0;"14018209";"2";147.40165026
1;"14018231";"1";720.97247667
0;"14018252";"2";278.51172495
0;"14018314";"1";780.59580672
0;"14018399";"1";546.75251668
1;"14018454";"1";679.53469995
0;"14018464";"1";458.7740326
0;"14018552";"1";619.91406756
1;"14018554";"2";319.72126158
1;"14018600";"2";549.87047375
1;"14018610";"2";353.94144137
0;"14018690";"1";657.68808462
1;"14018752";"2";311.2822111
0;"14018792";"2";365.60195417
0;"14018818";"1";452.85630069
0;"14018820";"2";565.57185647
1;"14018845";"1";1076.3661724
0;"14018854";"1";719.79642211
1;"14018871";"1";582.69246018
0;"14018889";"1";471.85726322
1;"14018908";"1";639.2248287
0;"14019059";"1";351.67960694
0;"14019093";"1";474.83487135
0;"14019100";"1";727.04198744
1;"14019103";"2";507.81994578
0;"14019130";"2";503.44236347
1;"14019166";"1";542.72289538
0;"14019270";"1";750.36198452
0;"14019307";"2";454.89416316
0;"14019319";"1";947.77510858
0;"14019363";"2";599.74959888
0;"14019369";"1";354.65764658
1;"14019485";"1";524.63236806
0;"14019495";"1";446.82782226
1;"14019505";"1";298.1925005
1;"14019571";"1";661.10000171
0;"14019631";"2";723.97367523
0;"14019655";"1";494.59866614
1;"14019832";"1";1967.952137
0;"14019885";"2";1080.2577466
0;"14019889";"2";643.49482416
1;"14019948";"1";839.44602082
1;"14019952";"1";754.88302441
0;"14019956";"1";601.91512145
0;"14019967";"1";545.49661555
1;"14019973";"1";907.15555448
0;"14019978";"2";723.92950227
0;"14020031";"2";475.98522016
0;"14020082";"2";699.01064285
0;"14020094";"1";562.82131667
1;"14020128";"1";436.63546185
0;"14020160";"1";567.12626248
1;"14020174";"1";901.94146534
0;"14020231";"1";551.74653356
1;"14020313";"1";891.55061385
1;"14020391";"1";786.62326579
0;"14020395";"1";534.4436994
1;"14020436";"1";810.01409363
0;"14020461";"2";327.71276436
0;"14020468";"1";477.86603681
0;"14020523";"1";496.88024081
1;"14020551";"2";514.23599728
1;"14020567";"2";541.01222483
1;"14020581";"1";500.19334461
0;"14020621";"2";332.74406976
0;"14020665";"2";1088.3157738
0;"14020707";"1";1139.5461127
1;"14020745";"1";661.7428458
1;"14020772";"1";717.00213019
0;"14020831";"1";313.01472091
0;"14020852";"3";441.91127397
0;"14020891";"1";458.95864502
1;"14020892";"1";379.77748135
0;"14020892";"2";379.77748135
0;"14020981";"1";311.73997497
0;"14021062";"1";522.95370868
0;"14021097";"7";377.42300064
1;"14021121";"1";926.43204932
1;"14021131";"1";596.73917654
0;"14021138";"1";502.30389749
0;"14021184";"2";998.7560627
0;"14021202";"1";318.5084385
0;"14021239";"1";3082.9068068
0;"14021312";"3";517.83491068
0;"14021336";"1";1022.708062
0;"14021364";"1";643.19137597
0;"14021375";"1";223.63001738
0;"14021378";"1";711.43469708
0;"14021392";"1";439.77657693
0;"14021395";"2";681.12459066
0;"14021396";"1";579.88019266
0;"14021439";"2";603.38322155
0;"14021442";"2";284.61562139
1;"14021449";"6";494.96894516
1;"14021455";"1";794.67669209
0;"14021541";"1";466.27147741
0;"14021555";"2";505.61898242
1;"14021592";"4";535.9691585
0;"14021642";"2";456.48582624
0;"14021647";"2";642.2586331
0;"14021709";"2";721.86637136
1;"14021718";"3";1252.9859467
0;"14021755";"2";479.97606422
1;"14021770";"1";732.258608
0;"14021771";"2";892.75815489
0;"14021808";"1";516.68062915
0;"14021828";"1";624.26925133
0;"14021828";"2";624.26925133
0;"14021845";"1";1011.1303636
0;"14021899";"1";666.9668032
0;"14021938";"2";628.56854567
1;"14021953";"1";773.9922317
0;"14021956";"1";429.37523095
0;"14022020";"2";229.87120809
0;"14022020";"3";229.87120809
0;"14022034";"1";628.23388626
0;"14022129";"1";784.42865604
0;"14022169";"1";458.16607378
0;"14022176";"4";419.08730629
0;"14022243";"2";345.55295302
0;"14022307";"2";499.52951978
0;"14022308";"2";389.63635797
1;"14022328";"2";454.81852175
1;"14022366";"1";512.55403879
0;"14022376";"1";514.30093742
1;"14022395";"2";607.218317
0;"14022508";"2";137.64430387
0;"14022557";"1";367.65415157
1;"14022606";"1";529.30460702
1;"14022614";"1";1218.5183857
0;"14022648";"3";362.76790769
0;"14022653";"1";410.19402822
0;"14022734";"1";513.63041599
1;"14022755";"1";435.49990435
0;"14022777";"1";155.54343558
1;"14022823";"2";653.84505116
0;"14022853";"1";532.50688096
0;"14022863";"2";626.61470326
1;"14022869";"1";355.71465435
1;"14022966";"1";607.06906413
0;"14022997";"1";755.72077456
0;"14023001";"2";669.08902524
1;"14023010";"1";402.15237512
0;"14023032";"1";552.83733761
0;"14023082";"5";506.17344427
0;"14023099";"2";521.76105625
1;"14023106";"1";670.60926815
0;"14023145";"2";952.55819071
0;"14023150";"1";462.61874673
1;"14023156";"2";408.58780195
0;"14023167";"1";269.39282963
0;"14023180";"1";469.6355251
1;"14023203";"3";661.61487101
1;"14023251";"1";278.940611
0;"14023307";"1";345.65507087
0;"14023307";"2";345.65507087
0;"14023320";"2";365.2788015
0;"14023342";"2";554.39795807
0;"14023407";"1";1254.9915337
0;"14023510";"2";1039.9270941
0;"14023511";"4";510.05970867
0;"14023513";"1";1599.0549493
1;"14023576";"2";267.55851403
0;"14023634";"1";844.49591161
1;"14023696";"1";649.26546656
1;"14023726";"1";681.23256985
0;"14023777";"1";410.51054477
0;"14023866";"1";780.40293719
0;"14023900";"1";1023.7545849
1;"14023929";"1";752.73178962
0;"14023981";"1";1103.6400416
0;"14023985";"3";584.00907043
1;"14024030";"2";272.18721752
1;"14024061";"1";590.30321516
1;"14024081";"1";498.32293129
1;"14024158";"1";467.57775473
0;"14024163";"2";2557.1278182
0;"14024183";"1";544.31910486
0;"14024241";"2";490.23061013
0;"14024267";"2";836.23991855
1;"14024340";"1";826.792467
1;"14024386";"1";395.9071727
0;"14024388";"2";647.54935416
1;"14024410";"2";942.92807038
1;"14024454";"1";629.74060753
0;"14024644";"1";614.52406586
1;"14024694";"1";812.64882877
0;"14024711";"1";837.72527656
0;"14024713";"5";920.83124934
0;"14024720";"3";367.76543141
0;"14024765";"1";860.14526066
1;"14024767";"1";4138.6039684
0;"14024808";"1";898.10322143
